GEOID,year,black
04013109701,2011,694
04013109702,2011,364
04013109703,2011,94
04013109704,2011,108
04013109705,2011,111
04013109801,2011,111
04013109802,2011,136
04013109900,2011,208
04013110001,2011,94
04013110002,2011,117
04013110100,2011,46
04013110400,2011,242
04013110501,2011,216
04013110502,2011,207
04013110600,2011,107
04013110701,2011,192
04013110702,2011,91
04013110801,2011,505
04013110802,2011,13
04013110901,2011,68
04013110902,2011,196
04013111000,2011,226
04013111100,2011,161
04013111201,2011,425
04013111202,2011,135
04013111203,2011,197
04013111204,2011,239
04013111300,2011,461
04013111401,2011,21
04013111402,2011,395
04013111501,2011,28
04013111502,2011,24
04013111601,2011,208
04013111602,2011,358
04013111700,2011,406
04013111800,2011,206
04013111900,2011,10
04013112100,2011,42
04013112201,2011,78
04013112202,2011,62
04013112301,2011,201
04013112302,2011,518
04013112401,2011,238
04013112402,2011,210
04013112502,2011,233
04013112503,2011,256
04013112504,2011,48
04013112505,2011,412
04013112507,2011,82
04013112508,2011,27
04013112509,2011,700
04013112510,2011,215
04013112511,2011,712
04013112512,2011,201
04013112513,2011,971
04013112514,2011,854
04013112601,2011,148
04013112602,2011,9
04013112700,2011,215
04013112900,2011,262
04013113000,2011,38
04013113100,2011,290
04013113201,2011,21
04013113202,2011,221
04013113203,2011,60
04013113300,2011,189
04013113400,2011,116
04013113501,2011,359
04013113502,2011,191
04013113601,2011,505
04013113602,2011,264
04013113700,2011,1326
04013113801,2011,87
04013113802,2011,0
04013113900,2011,234
04013114000,2011,453
04013114100,2011,395
04013114200,2011,106
04013114301,2011,202
04013114302,2011,977
04013114401,2011,311
04013114402,2011,133
04013114500,2011,120
04013114600,2011,3
04013114703,2011,800
04013114800,2011,494
04013114900,2011,197
04013115200,2011,586
04013115300,2011,398
04013115400,2011,11
04013115500,2011,27
04013115600,2011,1344
04013115700,2011,557
04013115801,2011,225
04013115802,2011,352
04013115900,2011,710
04013116000,2011,1783
04013116100,2011,678
04013116202,2011,513
04013116203,2011,1115
04013116204,2011,468
04013116205,2011,566
04013116300,2011,1579
04013116400,2011,1147
04013116500,2011,511
04013116602,2011,1060
04013116603,2011,503
04013116604,2011,724
04013116605,2011,762
04013116606,2011,1565
04013116607,2011,988
04013116608,2011,419
04013116609,2011,322
04013116610,2011,1005
04013116611,2011,154
04013116612,2011,413
04013116613,2011,410
04013116702,2011,707
04013116703,2011,596
04013116704,2011,1440
04013116707,2011,20
04013116708,2011,446
04013116709,2011,131
04013116710,2011,173
04013116711,2011,421
04013116712,2011,1355
04013116713,2011,385
04013116714,2011,186
04013116715,2011,122
04013116717,2011,378
04013116718,2011,340
04013116719,2011,196
04013116720,2011,290
04013116721,2011,72
04013116725,2011,326
04013116727,2011,127
04013116728,2011,61
04013116729,2011,98
04013116730,2011,134
04013116731,2011,77
04013116732,2011,270
04013116733,2011,171
04013116800,2011,120
04013116900,2011,22
04013117000,2011,489
04013117100,2011,246
04013117200,2011,0
04013117300,2011,129
04013216806,2011,0
04013216807,2011,15
04013216809,2011,106
04013216810,2011,84
04013216813,2011,15
04013216816,2011,0
04013216818,2011,22
04013216819,2011,5
04013216820,2011,0
04013216821,2011,65
04013216822,2011,60
04013216826,2011,104
04013216829,2011,55
04013216830,2011,174
04013216831,2011,1
04013216832,2011,17
04013216833,2011,27
04013216834,2011,0
04013216835,2011,24
04013216836,2011,27
04013216837,2011,95
04013216838,2011,77
04013216839,2011,14
04013216840,2011,44
04013216841,2011,55
04013216842,2011,19
04013216843,2011,54
04013216844,2011,0
04013216845,2011,110
04013216846,2011,138
04013216847,2011,26
04013216848,2011,82
04013216849,2011,28
04013216850,2011,183
04013216851,2011,0
04013216852,2011,68
04013216853,2011,43
04013216901,2011,0
04013216902,2011,21
04013217001,2011,14
04013217002,2011,74
04013217101,2011,0
04013217102,2011,44
04013217201,2011,104
04013217203,2011,51
04013217204,2011,92
04013217300,2011,93
04013217400,2011,60
04013217501,2011,25
04013217502,2011,0
04013217600,2011,38
04013217700,2011,168
04013217800,2011,244
04013217900,2011,312
04013218000,2011,93
04013218100,2011,0
04013218200,2011,31
04013218300,2011,135
04013318400,2011,155
04013318501,2011,18
04013318700,2011,311
04013318800,2011,698
04013318900,2011,224
04013319000,2011,173
04013319101,2011,57
04013319103,2011,110
04013319104,2011,50
04013319201,2011,197
04013319202,2011,177
04013319300,2011,50
04013319401,2011,546
04013319402,2011,168
04013319403,2011,309
04013319404,2011,167
04013319500,2011,49
04013319600,2011,108
04013319703,2011,266
04013319704,2011,80
04013319705,2011,286
04013319706,2011,128
04013319800,2011,538
04013319902,2011,150
04013319903,2011,669
04013319904,2011,258
04013319905,2011,108
04013319906,2011,70
04013319907,2011,39
04013319908,2011,230
04013319909,2011,113
04013319910,2011,12
04013320001,2011,1237
04013320002,2011,13
04013320007,2011,216
04013320100,2011,0
04013420104,2011,33
04013420105,2011,18
04013420107,2011,53
04013420108,2011,0
04013420109,2011,11
04013420110,2011,56
04013420111,2011,0
04013420112,2011,201
04013420113,2011,179
04013420114,2011,51
04013420115,2011,0
04013420116,2011,24
04013420202,2011,113
04013420206,2011,129
04013420207,2011,8
04013420208,2011,25
04013420209,2011,0
04013420210,2011,220
04013420211,2011,0
04013420212,2011,136
04013420213,2011,0
04013420214,2011,83
04013420215,2011,14
04013420216,2011,163
04013420301,2011,2
04013420302,2011,34
04013420303,2011,43
04013420304,2011,0
04013420401,2011,35
04013420402,2011,0
04013420501,2011,197
04013420503,2011,350
04013420504,2011,62
04013420602,2011,482
04013420603,2011,28
04013420604,2011,9
04013420704,2011,31
04013420705,2011,61
04013420706,2011,98
04013420707,2011,79
04013420708,2011,158
04013420709,2011,26
04013420710,2011,24
04013420800,2011,4
04013420901,2011,63
04013420902,2011,40
04013421001,2011,236
04013421002,2011,106
04013421101,2011,210
04013421102,2011,390
04013421201,2011,104
04013421202,2011,160
04013421302,2011,102
04013421303,2011,352
04013421304,2011,240
04013421400,2011,174
04013421501,2011,18
04013421502,2011,60
04013421601,2011,48
04013421602,2011,26
04013421701,2011,148
04013421702,2011,0
04013421801,2011,68
04013421802,2011,0
04013421901,2011,0
04013421902,2011,113
04013422001,2011,0
04013422002,2011,142
04013422102,2011,106
04013422103,2011,371
04013422104,2011,609
04013422105,2011,48
04013422106,2011,607
04013422107,2011,293
04013422203,2011,307
04013422204,2011,85
04013422205,2011,0
04013422209,2011,533
04013422210,2011,496
04013422211,2011,65
04013422212,2011,42
04013422213,2011,112
04013422215,2011,122
04013422216,2011,95
04013422217,2011,176
04013422218,2011,147
04013422219,2011,233
04013422220,2011,146
04013422221,2011,72
04013422222,2011,145
04013422301,2011,137
04013422302,2011,99
04013422304,2011,323
04013422305,2011,134
04013422307,2011,209
04013422308,2011,193
04013422309,2011,191
04013422401,2011,178
04013422402,2011,169
04013422403,2011,120
04013422404,2011,62
04013422501,2011,14
04013422502,2011,112
04013422503,2011,266
04013422504,2011,125
04013422506,2011,227
04013422507,2011,66
04013422508,2011,31
04013422509,2011,94
04013422510,2011,140
04013422511,2011,214
04013422512,2011,180
04013422513,2011,120
04013422514,2011,190
04013422606,2011,15
04013422607,2011,77
04013422609,2011,5
04013422610,2011,32
04013422615,2011,169
04013422616,2011,58
04013422617,2011,327
04013422618,2011,0
04013422620,2011,6
04013422621,2011,275
04013422622,2011,47
04013422623,2011,123
04013422624,2011,13
04013422625,2011,80
04013422626,2011,6
04013422627,2011,0
04013422628,2011,88
04013422629,2011,34
04013422630,2011,0
04013422631,2011,640
04013422632,2011,0
04013422633,2011,16
04013422634,2011,65
04013422635,2011,0
04013422636,2011,286
04013422637,2011,19
04013422638,2011,122
04013422639,2011,0
04013422640,2011,228
04013422641,2011,191
04013422642,2011,424
04013422643,2011,127
04013422644,2011,264
04013422646,2011,345
04013522800,2011,101
04013522901,2011,317
04013522903,2011,296
04013522904,2011,297
04013523002,2011,164
04013523003,2011,199
04013523005,2011,335
04013523006,2011,230
04013523102,2011,419
04013523103,2011,908
04013523104,2011,554
04013610000,2011,456
04013610100,2011,0
04013610200,2011,398
04013610300,2011,191
04013610400,2011,80
04013610500,2011,10
04013610600,2011,42
04013610700,2011,63
04013610800,2011,13
04013610900,2011,101
04013611000,2011,68
04013611100,2011,0
04013611200,2011,69
04013611300,2011,24
04013611400,2011,197
04013611500,2011,141
04013611600,2011,0
04013611700,2011,353
04013611800,2011,25
04013611900,2011,64
04013612000,2011,24
04013612200,2011,0
04013612300,2011,131
04013612400,2011,33
04013612500,2011,50
04013612600,2011,0
04013612700,2011,11
04013612800,2011,0
04013612900,2011,16
04013613000,2011,0
04013613100,2011,20
04013613200,2011,0
04013613300,2011,218
04013613400,2011,0
04013613500,2011,290
04013613600,2011,3
04013613700,2011,32
04013613800,2011,23
04013613900,2011,94
04013614000,2011,16
04013614100,2011,370
04013614200,2011,155
04013614300,2011,19
04013614400,2011,8
04013614500,2011,23
04013614600,2011,256
04013614700,2011,82
04013614800,2011,38
04013614900,2011,33
04013615000,2011,57
04013615100,2011,0
04013615200,2011,91
04013615300,2011,59
04013615400,2011,3
04013615500,2011,46
04013615600,2011,61
04013615700,2011,172
04013615800,2011,35
04013615900,2011,118
04013616000,2011,26
04013616100,2011,118
04013616200,2011,154
04013616300,2011,21
04013616400,2011,509
04013616500,2011,377
04013616600,2011,12
04013616700,2011,421
04013616800,2011,91
04013616900,2011,107
04013617000,2011,40
04013617100,2011,17
04013617200,2011,0
04013617300,2011,90
04013617400,2011,128
04013617500,2011,45
04013617600,2011,100
04013617700,2011,64
04013617800,2011,13
04013617900,2011,0
04013618000,2011,28
04013618100,2011,11
04013618200,2011,123
04013618300,2011,68
04013618400,2011,27
04013618500,2011,354
04013618600,2011,78
04013618700,2011,0
04013618800,2011,125
04013618900,2011,297
04013619000,2011,69
04013619100,2011,295
04013619200,2011,490
04013619300,2011,54
04013619400,2011,172
04013619500,2011,103
04013619600,2011,0
04013619700,2011,71
04013619800,2011,50
04013619900,2011,112
04013723303,2011,32
04013723304,2011,25
04013723305,2011,19
04013723306,2011,592
04013723307,2011,66
04013723308,2011,342
04013810000,2011,4
04013810100,2011,18
04013810200,2011,76
04013810300,2011,100
04013810400,2011,339
04013810500,2011,47
04013810600,2011,394
04013810700,2011,557
04013810800,2011,203
04013810900,2011,336
04013811000,2011,175
04013811100,2011,151
04013811200,2011,182
04013811300,2011,148
04013811400,2011,171
04013811500,2011,190
04013811600,2011,175
04013811700,2011,70
04013811800,2011,133
04013811900,2011,184
04013812000,2011,253
04013812100,2011,403
04013812200,2011,71
04013812300,2011,278
04013812400,2011,29
04013812500,2011,0
04013812600,2011,333
04013812700,2011,298
04013812800,2011,0
04013812900,2011,70
04013813000,2011,53
04013813100,2011,52
04013813200,2011,62
04013813300,2011,94
04013813400,2011,132
04013813500,2011,23
04013813600,2011,0
04013813700,2011,14
04013813800,2011,21
04013813900,2011,116
04013814000,2011,46
04013814100,2011,316
04013814200,2011,246
04013814300,2011,267
04013814400,2011,146
04013814500,2011,191
04013814600,2011,196
04013814700,2011,619
04013814800,2011,138
04013814900,2011,72
04013815000,2011,345
04013815100,2011,40
04013815200,2011,466
04013815300,2011,27
04013815400,2011,397
04013815500,2011,438
04013815600,2011,411
04013815700,2011,392
04013815800,2011,47
04013815900,2011,0
04013816000,2011,219
04013816100,2011,82
04013816200,2011,24
04013816300,2011,34
04013816400,2011,149
04013816500,2011,134
04013816600,2011,140
04013816700,2011,151
04013816800,2011,121
04013816900,2011,56
04013817000,2011,11
04013817100,2011,199
04013817200,2011,151
04013817300,2011,96
04013817400,2011,0
04013817500,2011,59
04013817600,2011,0
04013940700,2011,0
04013941000,2011,4
04013941100,2011,0
04013941200,2011,17
04013941300,2011,16
04013980100,2011,0
04013980400,2011,5
04013980500,2011,0
04013980600,2011,0
04013980700,2011,0
04019000100,2011,12
04019000200,2011,97
04019000300,2011,168
04019000400,2011,33
04019000500,2011,168
04019000600,2011,65
04019000700,2011,111
04019000800,2011,20
04019000900,2011,76
04019001000,2011,204
04019001100,2011,34
04019001200,2011,396
04019001302,2011,114
04019001303,2011,97
04019001304,2011,76
04019001400,2011,523
04019001500,2011,120
04019001600,2011,12
04019001700,2011,97
04019001801,2011,751
04019001802,2011,27
04019001900,2011,13
04019002000,2011,211
04019002100,2011,624
04019002201,2011,117
04019002202,2011,372
04019002300,2011,225
04019002400,2011,66
04019002501,2011,381
04019002503,2011,17
04019002504,2011,69
04019002505,2011,591
04019002506,2011,90
04019002602,2011,104
04019002603,2011,166
04019002604,2011,358
04019002701,2011,17
04019002702,2011,159
04019002703,2011,127
04019002801,2011,44
04019002802,2011,250
04019002803,2011,225
04019002901,2011,390
04019002903,2011,0
04019002904,2011,0
04019002905,2011,464
04019003002,2011,103
04019003003,2011,395
04019003004,2011,27
04019003101,2011,443
04019003102,2011,417
04019003200,2011,190
04019003302,2011,320
04019003303,2011,161
04019003304,2011,201
04019003400,2011,175
04019003501,2011,772
04019003502,2011,268
04019003503,2011,67
04019003504,2011,76
04019003600,2011,563
04019003702,2011,173
04019003704,2011,8
04019003705,2011,131
04019003706,2011,146
04019003707,2011,0
04019003801,2011,0
04019003802,2011,10
04019003901,2011,144
04019003902,2011,42
04019003903,2011,38
04019004008,2011,263
04019004010,2011,69
04019004011,2011,370
04019004022,2011,281
04019004025,2011,31
04019004026,2011,27
04019004029,2011,152
04019004030,2011,2
04019004031,2011,312
04019004032,2011,188
04019004033,2011,405
04019004034,2011,592
04019004035,2011,238
04019004036,2011,296
04019004037,2011,267
04019004038,2011,274
04019004039,2011,35
04019004042,2011,127
04019004043,2011,219
04019004044,2011,35
04019004046,2011,78
04019004047,2011,0
04019004048,2011,141
04019004049,2011,69
04019004050,2011,12
04019004051,2011,15
04019004052,2011,75
04019004053,2011,28
04019004054,2011,23
04019004055,2011,106
04019004056,2011,135
04019004057,2011,279
04019004058,2011,379
04019004061,2011,233
04019004062,2011,415
04019004063,2011,237
04019004064,2011,268
04019004065,2011,113
04019004066,2011,96
04019004067,2011,138
04019004068,2011,75
04019004069,2011,132
04019004070,2011,45
04019004071,2011,104
04019004072,2011,115
04019004073,2011,239
04019004074,2011,36
04019004107,2011,379
04019004109,2011,77
04019004110,2011,23
04019004112,2011,87
04019004113,2011,781
04019004114,2011,0
04019004115,2011,626
04019004116,2011,440
04019004117,2011,283
04019004119,2011,8
04019004120,2011,0
04019004122,2011,152
04019004307,2011,16
04019004310,2011,59
04019004311,2011,10
04019004312,2011,12
04019004313,2011,0
04019004316,2011,42
04019004317,2011,0
04019004320,2011,0
04019004321,2011,33
04019004322,2011,149
04019004323,2011,17
04019004324,2011,0
04019004325,2011,0
04019004326,2011,37
04019004327,2011,176
04019004328,2011,0
04019004329,2011,342
04019004330,2011,0
04019004331,2011,56
04019004332,2011,0
04019004333,2011,332
04019004334,2011,339
04019004404,2011,90
04019004407,2011,552
04019004411,2011,122
04019004412,2011,37
04019004413,2011,171
04019004414,2011,222
04019004415,2011,82
04019004418,2011,51
04019004419,2011,156
04019004421,2011,61
04019004422,2011,135
04019004423,2011,0
04019004424,2011,153
04019004425,2011,45
04019004426,2011,185
04019004427,2011,264
04019004428,2011,47
04019004429,2011,762
04019004430,2011,292
04019004431,2011,77
04019004504,2011,205
04019004505,2011,127
04019004506,2011,68
04019004508,2011,0
04019004510,2011,157
04019004511,2011,166
04019004512,2011,247
04019004513,2011,42
04019004610,2011,134
04019004613,2011,112
04019004614,2011,36
04019004615,2011,83
04019004616,2011,57
04019004617,2011,0
04019004618,2011,39
04019004619,2011,98
04019004620,2011,10
04019004621,2011,0
04019004622,2011,9
04019004623,2011,70
04019004624,2011,96
04019004625,2011,10
04019004626,2011,91
04019004627,2011,66
04019004628,2011,0
04019004630,2011,26
04019004631,2011,89
04019004632,2011,6
04019004633,2011,72
04019004634,2011,56
04019004635,2011,69
04019004636,2011,50
04019004638,2011,71
04019004639,2011,178
04019004640,2011,117
04019004641,2011,54
04019004642,2011,0
04019004643,2011,0
04019004644,2011,0
04019004645,2011,168
04019004646,2011,0
04019004647,2011,92
04019004710,2011,174
04019004711,2011,131
04019004712,2011,126
04019004713,2011,0
04019004714,2011,153
04019004715,2011,63
04019004716,2011,102
04019004717,2011,9
04019004718,2011,17
04019004719,2011,28
04019004720,2011,20
04019004721,2011,14
04019004722,2011,0
04019004723,2011,83
04019004724,2011,12
04019004725,2011,12
04019004726,2011,0
04019410501,2011,456
04019410502,2011,919
04019410503,2011,573
04019470400,2011,55
04019470500,2011,1
04019940600,2011,0
04019940700,2011,0
04019940800,2011,0
04019940900,2011,0
04019941000,2011,17
04021000201,2011,25
04021000204,2011,387
04021000205,2011,586
04021000206,2011,42
04021000207,2011,138
04021000208,2011,0
04021000209,2011,783
04021000210,2011,629
04021000211,2011,98
04021000212,2011,87
04021000213,2011,454
04021000214,2011,832
04021000215,2011,0
04021000307,2011,0
04021000308,2011,0
04021000309,2011,0
04021000310,2011,11
04021000311,2011,0
04021000312,2011,11
04021000313,2011,34
04021000314,2011,187
04021000315,2011,25
04021000316,2011,90
04021000317,2011,0
04021000318,2011,195
04021000319,2011,0
04021000400,2011,0
04021000603,2011,34
04021000604,2011,0
04021000700,2011,15
04021000801,2011,402
04021000802,2011,145
04021000803,2011,1490
04021000901,2011,283
04021000902,2011,210
04021001000,2011,248
04021001100,2011,657
04021001200,2011,291
04021001301,2011,372
04021001303,2011,0
04021001304,2011,157
04021001305,2011,175
04021001306,2011,232
04021001403,2011,113
04021001404,2011,30
04021001405,2011,144
04021001406,2011,683
04021001407,2011,1
04021001408,2011,33
04021001500,2011,167
04021001600,2011,65
04021001701,2011,0
04021001702,2011,28
04021001703,2011,0
04021001704,2011,807
04021001705,2011,108
04021001706,2011,179
04021001707,2011,881
04021001708,2011,76
04021001709,2011,105
04021001710,2011,61
04021001711,2011,532
04021001900,2011,95
04021002001,2011,93
04021002002,2011,864
04021002003,2011,62
04021002101,2011,302
04021002102,2011,324
04021002103,2011,85
04021002200,2011,0
04021002300,2011,11
04021002400,2011,0
04021941200,2011,22
04021941300,2011,0
04021941400,2011,58
01007010001,2012,147.0
01007010002,2012,245.0
01007010003,2012,1054.0
01007010004,2012,3507.0
01009050101,2012,305.0
01009050102,2012,199.0
01009050200,2012,9.0
01009050300,2012,19.0
01009050400,2012,0.0
01009050500,2012,118.0
01009050601,2012,21.0
01009050602,2012,57.0
01009050700,2012,26.0
01021060101,2012,1383.0
01021060102,2012,499.0
01021060200,2012,34.0
01021060300,2012,66.0
01021060401,2012,272.0
01021060402,2012,583.0
01021060500,2012,704.0
01021060600,2012,428.0
01021060700,2012,345.0
01073000100,2012,2337.0
01073000300,2012,1796.0
01073000400,2012,3395.0
01073000500,2012,3323.0
01073000700,2012,2524.0
01073000800,2012,3928.0
01073001100,2012,4925.0
01073001200,2012,2672.0
01073001400,2012,1845.0
01073001500,2012,2628.0
01073001600,2012,3108.0
01073001902,2012,1958.0
01073002000,2012,2760.0
01073002100,2012,2384.0
01073002200,2012,2552.0
01073002303,2012,3324.0
01073002305,2012,957.0
01073002306,2012,827.0
01073002400,2012,2537.0
01073002700,2012,2276.0
01073002900,2012,1909.0
01073003001,2012,2468.0
01073003002,2012,2315.0
01073003100,2012,3425.0
01073003200,2012,731.0
01073003300,2012,1042.0
01073003400,2012,2630.0
01073003500,2012,2911.0
01073003600,2012,3852.0
01073003700,2012,4795.0
01073003802,2012,5751.0
01073003803,2012,4041.0
01073003900,2012,1697.0
01073004000,2012,3945.0
01073004200,2012,2147.0
01073004500,2012,1651.0
01073004701,2012,505.0
01073004702,2012,231.0
01073004800,2012,110.0
01073004901,2012,181.0
01073004902,2012,629.0
01073005000,2012,810.0
01073005101,2012,1852.0
01073005103,2012,2227.0
01073005104,2012,2089.0
01073005200,2012,3928.0
01073005302,2012,1789.0
01073005500,2012,1786.0
01073005600,2012,584.0
01073005701,2012,2505.0
01073005702,2012,3474.0
01073005800,2012,1908.0
01073005903,2012,3243.0
01073005905,2012,3299.0
01073005907,2012,1472.0
01073005908,2012,2285.0
01073005909,2012,2218.0
01073005910,2012,4653.0
01073010001,2012,1403.0
01073010002,2012,1351.0
01073010100,2012,1940.0
01073010200,2012,1754.0
01073010301,2012,2006.0
01073010302,2012,4138.0
01073010401,2012,1887.0
01073010402,2012,1789.0
01073010500,2012,1425.0
01073010602,2012,5629.0
01073010603,2012,2018.0
01073010701,2012,512.0
01073010702,2012,526.0
01073010703,2012,0.0
01073010704,2012,1186.0
01073010705,2012,128.0
01073010706,2012,1416.0
01073010801,2012,111.0
01073010802,2012,7.0
01073010803,2012,2633.0
01073010804,2012,3.0
01073010805,2012,304.0
01073010900,2012,3098.0
01073011001,2012,659.0
01073011002,2012,1028.0
01073011104,2012,3433.0
01073011107,2012,609.0
01073011108,2012,435.0
01073011109,2012,154.0
01073011110,2012,692.0
01073011111,2012,771.0
01073011205,2012,321.0
01073011206,2012,845.0
01073011207,2012,3184.0
01073011208,2012,664.0
01073011209,2012,3224.0
01073011210,2012,2339.0
01073011301,2012,411.0
01073011302,2012,73.0
01073011400,2012,566.0
01073011500,2012,2.0
01073011600,2012,177.0
01073011703,2012,1753.0
01073011704,2012,0.0
01073011705,2012,436.0
01073011706,2012,113.0
01073011802,2012,4255.0
01073011803,2012,3952.0
01073011804,2012,1840.0
01073011901,2012,577.0
01073011904,2012,2432.0
01073012001,2012,1922.0
01073012002,2012,2831.0
01073012103,2012,2353.0
01073012104,2012,848.0
01073012200,2012,1118.0
01073012302,2012,78.0
01073012304,2012,983.0
01073012305,2012,4595.0
01073012401,2012,3466.0
01073012402,2012,1681.0
01073012403,2012,1421.0
01073012500,2012,1484.0
01073012602,2012,821.0
01073012701,2012,637.0
01073012703,2012,238.0
01073012704,2012,227.0
01073012802,2012,47.0
01073012803,2012,200.0
01073012905,2012,254.0
01073012906,2012,599.0
01073012907,2012,266.0
01073012908,2012,1537.0
01073012910,2012,306.0
01073012911,2012,4.0
01073012912,2012,1903.0
01073012913,2012,1633.0
01073012914,2012,132.0
01073012915,2012,170.0
01073013002,2012,1614.0
01073013100,2012,4083.0
01073013200,2012,2299.0
01073013300,2012,2288.0
01073013400,2012,3981.0
01073013601,2012,2977.0
01073013801,2012,1869.0
01073013901,2012,1243.0
01073013902,2012,352.0
01073014001,2012,0.0
01073014002,2012,576.0
01073014102,2012,397.0
01073014104,2012,1488.0
01073014105,2012,2949.0
01073014203,2012,2833.0
01073014204,2012,1014.0
01073014301,2012,934.0
01073014302,2012,1999.0
01073014404,2012,956.0
01073014405,2012,385.0
01073014406,2012,362.0
01073014408,2012,1015.0
01073014409,2012,81.0
01073014410,2012,323.0
01073014412,2012,64.0
01073014413,2012,667.0
01113030200,2012,1252.0
01113030300,2012,988.0
01113030401,2012,1302.0
01113030402,2012,470.0
01113030500,2012,538.0
01113030600,2012,4347.0
01113030700,2012,2787.0
01113030800,2012,3254.0
01113030901,2012,759.0
01113030902,2012,3369.0
01113031000,2012,575.0
01113031100,2012,1440.0
01113031200,2012,1675.0
01115040103,2012,713.0
01115040104,2012,238.0
01115040105,2012,84.0
01115040106,2012,616.0
01115040201,2012,200.0
01115040203,2012,1487.0
01115040204,2012,461.0
01115040205,2012,228.0
01115040300,2012,451.0
01115040401,2012,643.0
01115040402,2012,237.0
01115040501,2012,516.0
01115040502,2012,1541.0
01117030102,2012,852.0
01117030103,2012,27.0
01117030211,2012,145.0
01117030212,2012,950.0
01117030213,2012,511.0
01117030214,2012,315.0
01117030215,2012,141.0
01117030216,2012,561.0
01117030217,2012,404.0
01117030303,2012,375.0
01117030304,2012,185.0
01117030305,2012,257.0
01117030306,2012,370.0
01117030314,2012,827.0
01117030315,2012,233.0
01117030316,2012,547.0
01117030317,2012,300.0
01117030319,2012,1014.0
01117030320,2012,499.0
01117030330,2012,329.0
01117030331,2012,94.0
01117030332,2012,151.0
01117030333,2012,265.0
01117030334,2012,409.0
01117030336,2012,423.0
01117030337,2012,50.0
01117030340,2012,540.0
01117030341,2012,383.0
01117030342,2012,79.0
01117030344,2012,374.0
01117030345,2012,67.0
01117030405,2012,355.0
01117030406,2012,748.0
01117030407,2012,478.0
01117030408,2012,894.0
01117030501,2012,1166.0
01117030502,2012,248.0
01117030604,2012,684.0
01117030605,2012,1064.0
01117030607,2012,786.0
01117030608,2012,305.0
01117030609,2012,1101.0
01117030701,2012,555.0
01117030703,2012,571.0
01117030704,2012,205.0
01117030800,2012,112.0
01117030900,2012,53.0
01117980000,2012,0.0
01127020100,2012,1037.0
01127020200,2012,179.0
01127020300,2012,509.0
01127020400,2012,511.0
01127020600,2012,99.0
01127020700,2012,23.0
01127020800,2012,195.0
01127020900,2012,3.0
01127021000,2012,5.0
01127021100,2012,232.0
01127021200,2012,4.0
01127021300,2012,126.0
01127021400,2012,241.0
01127021500,2012,109.0
01127021600,2012,146.0
01127021700,2012,172.0
01127021800,2012,81.0
01127021900,2012,0.0
04013010101,2012,0.0
04013010102,2012,3.0
04013030401,2012,0.0
04013030402,2012,0.0
04013040502,2012,66.0
04013040506,2012,1.0
04013040507,2012,21.0
04013040512,2012,0.0
04013040513,2012,35.0
04013040514,2012,34.0
04013040515,2012,50.0
04013040516,2012,21.0
04013040517,2012,16.0
04013040518,2012,333.0
04013040519,2012,28.0
04013040520,2012,198.0
04013040521,2012,174.0
04013040522,2012,16.0
04013040523,2012,9.0
04013040524,2012,4.0
04013040525,2012,23.0
04013040526,2012,45.0
04013040527,2012,149.0
04013040528,2012,48.0
04013040529,2012,74.0
04013040530,2012,69.0
04013040531,2012,197.0
04013050603,2012,71.0
04013050604,2012,23.0
04013050605,2012,130.0
04013050606,2012,248.0
04013050607,2012,370.0
04013050608,2012,656.0
04013050609,2012,550.0
04013050610,2012,776.0
04013050611,2012,67.0
04013050701,2012,353.0
04013050702,2012,315.0
04013060801,2012,94.0
04013060802,2012,187.0
04013060901,2012,409.0
04013060902,2012,36.0
04013060903,2012,217.0
04013060904,2012,5.0
04013061009,2012,265.0
04013061010,2012,44.0
04013061011,2012,585.0
04013061012,2012,591.0
04013061013,2012,932.0
04013061014,2012,953.0
04013061015,2012,1049.0
04013061016,2012,227.0
04013061017,2012,463.0
04013061018,2012,78.0
04013061019,2012,139.0
04013061020,2012,419.0
04013061021,2012,344.0
04013061022,2012,396.0
04013061023,2012,710.0
04013061024,2012,164.0
04013061025,2012,384.0
04013061026,2012,154.0
04013061027,2012,35.0
04013061028,2012,90.0
04013061029,2012,485.0
04013061030,2012,756.0
04013061031,2012,65.0
04013061032,2012,216.0
04013061033,2012,92.0
04013061034,2012,513.0
04013061035,2012,714.0
04013061036,2012,624.0
04013061037,2012,228.0
04013061038,2012,590.0
04013061039,2012,102.0
04013061040,2012,78.0
04013061041,2012,96.0
04013061042,2012,123.0
04013061043,2012,145.0
04013061044,2012,435.0
04013061045,2012,45.0
04013061046,2012,974.0
04013061047,2012,900.0
04013061100,2012,237.0
04013061200,2012,410.0
04013061300,2012,128.0
04013061401,2012,249.0
04013061402,2012,225.0
04013071503,2012,57.0
04013071504,2012,15.0
04013071505,2012,200.0
04013071506,2012,21.0
04013071509,2012,196.0
04013071510,2012,209.0
04013071511,2012,289.0
04013071512,2012,160.0
04013071513,2012,16.0
04013071514,2012,74.0
04013071515,2012,31.0
04013071516,2012,152.0
04013071517,2012,216.0
04013071600,2012,135.0
04013071701,2012,65.0
04013071702,2012,50.0
04013071801,2012,63.0
04013071802,2012,254.0
04013071903,2012,139.0
04013071906,2012,492.0
04013071909,2012,38.0
04013071910,2012,305.0
04013071911,2012,140.0
04013071912,2012,138.0
04013071913,2012,836.0
04013071914,2012,570.0
04013071915,2012,370.0
04013082002,2012,524.0
04013082007,2012,44.0
04013082008,2012,372.0
04013082009,2012,394.0
04013082010,2012,288.0
