GEOID,year,latino
04013421002,2011,292
04013421101,2011,1195
04013421102,2011,1686
04013421201,2011,998
04013421202,2011,1728
04013421302,2011,4055
04013421303,2011,2559
04013421304,2011,633
04013421400,2011,830
04013421501,2011,1812
04013421502,2011,1511
04013421601,2011,1757
04013421602,2011,2412
04013421701,2011,1629
04013421702,2011,1559
04013421801,2011,1451
04013421802,2011,2601
04013421901,2011,2514
04013421902,2011,3653
04013422001,2011,3720
04013422002,2011,2978
04013422102,2011,2318
04013422103,2011,1186
04013422104,2011,2366
04013422105,2011,1339
04013422106,2011,2464
04013422107,2011,799
04013422203,2011,1405
04013422204,2011,534
04013422205,2011,399
04013422209,2011,1236
04013422210,2011,1271
04013422211,2011,419
04013422212,2011,690
04013422213,2011,714
04013422215,2011,438
04013422216,2011,1280
04013422217,2011,877
04013422218,2011,655
04013422219,2011,761
04013422220,2011,118
04013422221,2011,697
04013422222,2011,373
04013422301,2011,3739
04013422302,2011,1756
04013422304,2011,518
04013422305,2011,545
04013422307,2011,1023
04013422308,2011,1392
04013422309,2011,696
04013422401,2011,894
04013422402,2011,1135
04013422403,2011,999
04013422404,2011,671
04013422501,2011,1307
04013422502,2011,1802
04013422503,2011,2156
04013422504,2011,819
04013422506,2011,700
04013422507,2011,343
04013422508,2011,695
04013422509,2011,1000
04013422510,2011,526
04013422511,2011,445
04013422512,2011,418
04013422513,2011,580
04013422514,2011,876
04013422606,2011,435
04013422607,2011,389
04013422609,2011,779
04013422610,2011,0
04013422615,2011,1043
04013422616,2011,1310
04013422617,2011,576
04013422618,2011,67
04013422620,2011,421
04013422621,2011,647
04013422622,2011,692
04013422623,2011,718
04013422624,2011,76
04013422625,2011,939
04013422626,2011,400
04013422627,2011,425
04013422628,2011,820
04013422629,2011,262
04013422630,2011,1185
04013422631,2011,490
04013422632,2011,655
04013422633,2011,508
04013422634,2011,1965
04013422635,2011,137
04013422636,2011,313
04013422637,2011,767
04013422638,2011,889
04013422639,2011,0
04013422640,2011,622
04013422641,2011,1669
04013422642,2011,588
04013422643,2011,1208
04013422644,2011,966
04013422646,2011,874
04013522800,2011,313
04013522901,2011,1289
04013522903,2011,3352
04013522904,2011,3832
04013523002,2011,3648
04013523003,2011,2223
04013523005,2011,893
04013523006,2011,1539
04013523102,2011,2482
04013523103,2011,1594
04013523104,2011,2372
04013610000,2011,1012
04013610100,2011,141
04013610200,2011,1238
04013610300,2011,1331
04013610400,2011,826
04013610500,2011,447
04013610600,2011,103
04013610700,2011,374
04013610800,2011,328
04013610900,2011,526
04013611000,2011,467
04013611100,2011,138
04013611200,2011,807
04013611300,2011,665
04013611400,2011,473
04013611500,2011,99
04013611600,2011,254
04013611700,2011,462
04013611800,2011,640
04013611900,2011,1190
04013612000,2011,193
04013612200,2011,278
04013612300,2011,766
04013612400,2011,517
04013612500,2011,285
04013612600,2011,135
04013612700,2011,107
04013612800,2011,179
04013612900,2011,100
04013613000,2011,79
04013613100,2011,73
04013613200,2011,293
04013613300,2011,230
04013613400,2011,331
04013613500,2011,392
04013613600,2011,338
04013613700,2011,422
04013613800,2011,114
04013613900,2011,591
04013614000,2011,428
04013614100,2011,373
04013614200,2011,300
04013614300,2011,258
04013614400,2011,656
04013614500,2011,1290
04013614600,2011,836
04013614700,2011,381
04013614800,2011,652
04013614900,2011,321
04013615000,2011,538
04013615100,2011,242
04013615200,2011,227
04013615300,2011,90
04013615400,2011,6
04013615500,2011,36
04013615600,2011,348
04013615700,2011,399
04013615800,2011,472
04013615900,2011,443
04013616000,2011,104
04013616100,2011,714
04013616200,2011,594
04013616300,2011,411
04013616400,2011,698
04013616500,2011,932
04013616600,2011,1322
04013616700,2011,507
04013616800,2011,755
04013616900,2011,327
04013617000,2011,587
04013617100,2011,61
04013617200,2011,76
04013617300,2011,316
04013617400,2011,594
04013617500,2011,227
04013617600,2011,960
04013617700,2011,430
04013617800,2011,225
04013617900,2011,345
04013618000,2011,730
04013618100,2011,604
04013618200,2011,671
04013618300,2011,448
04013618400,2011,824
04013618500,2011,610
04013618600,2011,1100
04013618700,2011,743
04013618800,2011,2057
04013618900,2011,456
04013619000,2011,461
04013619100,2011,644
04013619200,2011,1574
04013619300,2011,871
04013619400,2011,621
04013619500,2011,1458
04013619600,2011,350
04013619700,2011,624
04013619800,2011,332
04013619900,2011,44
04013723303,2011,0
04013723304,2011,1834
04013723305,2011,1515
04013723306,2011,1276
04013723307,2011,125
04013723308,2011,1065
04013810000,2011,205
04013810100,2011,501
04013810200,2011,381
04013810300,2011,1211
04013810400,2011,686
04013810500,2011,681
04013810600,2011,791
04013810700,2011,950
04013810800,2011,643
04013810900,2011,1239
04013811000,2011,630
04013811100,2011,398
04013811200,2011,491
04013811300,2011,621
04013811400,2011,903
04013811500,2011,338
04013811600,2011,867
04013811700,2011,1069
04013811800,2011,168
04013811900,2011,1273
04013812000,2011,1290
04013812100,2011,784
04013812200,2011,1428
04013812300,2011,504
04013812400,2011,1138
04013812500,2011,123
04013812600,2011,316
04013812700,2011,729
04013812800,2011,124
04013812900,2011,254
04013813000,2011,151
04013813100,2011,282
04013813200,2011,416
04013813300,2011,397
04013813400,2011,116
04013813500,2011,192
04013813600,2011,140
04013813700,2011,48
04013813800,2011,50
04013813900,2011,1019
04013814000,2011,39
04013814100,2011,1103
04013814200,2011,144
04013814300,2011,778
04013814400,2011,483
04013814500,2011,872
04013814600,2011,1052
04013814700,2011,769
04013814800,2011,1198
04013814900,2011,506
04013815000,2011,366
04013815100,2011,517
04013815200,2011,426
04013815300,2011,496
04013815400,2011,1046
04013815500,2011,759
04013815600,2011,539
04013815700,2011,1011
04013815800,2011,810
04013815900,2011,517
04013816000,2011,815
04013816100,2011,1129
04013816200,2011,851
04013816300,2011,39
04013816400,2011,1558
04013816500,2011,751
04013816600,2011,409
04013816700,2011,406
04013816800,2011,673
04013816900,2011,550
04013817000,2011,212
04013817100,2011,1581
04013817200,2011,1740
04013817300,2011,115
04013817400,2011,56
04013817500,2011,0
04013817600,2011,148
04013940700,2011,0
04013941000,2011,78
04013941100,2011,55
04013941200,2011,186
04013941300,2011,1045
04013980100,2011,0
04013980400,2011,3
04013980500,2011,0
04013980600,2011,0
04013980700,2011,0
04019000100,2011,103
04019000200,2011,2888
04019000300,2011,508
04019000400,2011,739
04019000500,2011,1505
04019000600,2011,599
04019000700,2011,2149
04019000800,2011,808
04019000900,2011,1801
04019001000,2011,637
04019001100,2011,2192
04019001200,2011,2568
04019001302,2011,853
04019001303,2011,1670
04019001304,2011,3696
04019001400,2011,1765
04019001500,2011,583
04019001600,2011,504
04019001700,2011,502
04019001801,2011,966
04019001802,2011,834
04019001900,2011,519
04019002000,2011,4642
04019002100,2011,4502
04019002201,2011,2789
04019002202,2011,2975
04019002300,2011,4524
04019002400,2011,5306
04019002501,2011,3996
04019002503,2011,2920
04019002504,2011,4104
04019002505,2011,6120
04019002506,2011,5462
04019002602,2011,1989
04019002603,2011,1316
04019002604,2011,1331
04019002701,2011,410
04019002702,2011,1210
04019002703,2011,750
04019002801,2011,647
04019002802,2011,1466
04019002803,2011,400
04019002901,2011,1239
04019002903,2011,313
04019002904,2011,795
04019002905,2011,1064
04019003002,2011,1264
04019003003,2011,623
04019003004,2011,212
04019003101,2011,1743
04019003102,2011,685
04019003200,2011,1744
04019003302,2011,960
04019003303,2011,1201
04019003304,2011,620
04019003400,2011,1786
04019003501,2011,4230
04019003502,2011,1977
04019003503,2011,2958
04019003504,2011,836
04019003600,2011,888
04019003702,2011,6344
04019003704,2011,4972
04019003705,2011,4751
04019003706,2011,4261
04019003707,2011,2888
04019003801,2011,3286
04019003802,2011,5074
04019003901,2011,2075
04019003902,2011,2322
04019003903,2011,2897
04019004008,2011,1420
04019004010,2011,951
04019004011,2011,1811
04019004022,2011,842
04019004025,2011,601
04019004026,2011,914
04019004029,2011,1239
04019004030,2011,138
04019004031,2011,328
04019004032,2011,787
04019004033,2011,1045
04019004034,2011,968
04019004035,2011,1136
04019004036,2011,702
04019004037,2011,1026
04019004038,2011,721
04019004039,2011,559
04019004042,2011,769
04019004043,2011,732
04019004044,2011,471
04019004046,2011,583
04019004047,2011,417
04019004048,2011,706
04019004049,2011,418
04019004050,2011,257
04019004051,2011,373
04019004052,2011,90
04019004053,2011,508
04019004054,2011,211
04019004055,2011,664
04019004056,2011,436
04019004057,2011,989
04019004058,2011,943
04019004061,2011,626
04019004062,2011,1222
04019004063,2011,966
04019004064,2011,1286
04019004065,2011,695
04019004066,2011,638
04019004067,2011,1302
04019004068,2011,1455
04019004069,2011,1116
04019004070,2011,987
04019004071,2011,725
04019004072,2011,250
04019004073,2011,661
04019004074,2011,220
04019004107,2011,1820
04019004109,2011,850
04019004110,2011,3177
04019004112,2011,2185
04019004113,2011,1078
04019004114,2011,3310
04019004115,2011,5489
04019004116,2011,994
04019004117,2011,4389
04019004119,2011,927
04019004120,2011,154
04019004122,2011,2896
04019004307,2011,131
04019004310,2011,1344
04019004311,2011,3280
04019004312,2011,4079
04019004313,2011,1946
04019004316,2011,1064
04019004317,2011,186
04019004320,2011,2097
04019004321,2011,3318
04019004322,2011,4644
04019004323,2011,816
04019004324,2011,51
04019004325,2011,95
04019004326,2011,1096
04019004327,2011,1209
04019004328,2011,24
04019004329,2011,2602
04019004330,2011,15
04019004331,2011,418
04019004332,2011,40
04019004333,2011,2256
04019004334,2011,4522
04019004404,2011,272
04019004407,2011,4943
04019004411,2011,2505
04019004412,2011,1504
04019004413,2011,1580
04019004414,2011,2307
04019004415,2011,671
04019004418,2011,652
04019004419,2011,1744
04019004421,2011,3504
04019004422,2011,2556
04019004423,2011,215
04019004424,2011,1640
04019004425,2011,1189
04019004426,2011,348
04019004427,2011,1059
04019004428,2011,660
04019004429,2011,1111
04019004430,2011,1119
04019004431,2011,919
04019004504,2011,3919
04019004505,2011,1363
04019004506,2011,1784
04019004508,2011,1910
04019004510,2011,837
04019004511,2011,2009
04019004512,2011,1154
04019004513,2011,1214
04019004610,2011,1384
04019004613,2011,595
04019004614,2011,371
04019004615,2011,604
04019004616,2011,620
04019004617,2011,400
04019004618,2011,735
04019004619,2011,314
04019004620,2011,365
04019004621,2011,185
04019004622,2011,446
04019004623,2011,617
04019004624,2011,1656
04019004625,2011,601
04019004626,2011,939
04019004627,2011,757
04019004628,2011,216
04019004630,2011,238
04019004631,2011,623
04019004632,2011,355
04019004633,2011,220
04019004634,2011,146
04019004635,2011,197
04019004636,2011,889
04019004638,2011,1484
04019004639,2011,681
04019004640,2011,545
04019004641,2011,855
04019004642,2011,522
04019004643,2011,164
04019004644,2011,617
04019004645,2011,1895
04019004646,2011,634
04019004647,2011,1420
04019004710,2011,875
04019004711,2011,267
04019004712,2011,480
04019004713,2011,371
04019004714,2011,524
04019004715,2011,1121
04019004716,2011,773
04019004717,2011,242
04019004718,2011,129
04019004719,2011,418
04019004720,2011,147
04019004721,2011,581
04019004722,2011,128
04019004723,2011,700
04019004724,2011,153
04019004725,2011,504
04019004726,2011,437
04019410501,2011,1210
04019410502,2011,2944
04019410503,2011,1568
04019470400,2011,1417
04019470500,2011,648
04019940600,2011,43
04019940700,2011,49
04019940800,2011,206
04019940900,2011,566
04019941000,2011,1276
04021000201,2011,694
04021000204,2011,713
04021000205,2011,3222
04021000206,2011,636
04021000207,2011,1474
04021000208,2011,665
04021000209,2011,1936
04021000210,2011,1549
04021000211,2011,1235
04021000212,2011,1636
04021000213,2011,1890
04021000214,2011,1912
04021000215,2011,800
04021000307,2011,74
04021000308,2011,834
04021000309,2011,159
04021000310,2011,113
04021000311,2011,258
04021000312,2011,1119
04021000313,2011,668
04021000314,2011,1098
04021000315,2011,1120
04021000316,2011,1029
04021000317,2011,50
04021000318,2011,874
04021000319,2011,17
04021000400,2011,1997
04021000603,2011,298
04021000604,2011,76
04021000700,2011,2064
04021000801,2011,1554
04021000802,2011,987
04021000803,2011,5005
04021000901,2011,4063
04021000902,2011,969
04021001000,2011,1734
04021001100,2011,1830
04021001200,2011,1706
04021001301,2011,2732
04021001303,2011,284
04021001304,2011,2022
04021001305,2011,2223
04021001306,2011,1911
04021001403,2011,1572
04021001404,2011,1550
04021001405,2011,813
04021001406,2011,2730
04021001407,2011,737
04021001408,2011,75
04021001500,2011,2313
04021001600,2011,2397
04021001701,2011,229
04021001702,2011,227
04021001703,2011,808
04021001704,2011,1581
04021001705,2011,1448
04021001706,2011,771
04021001707,2011,861
04021001708,2011,1466
04021001709,2011,776
04021001710,2011,811
04021001711,2011,363
04021001900,2011,1998
04021002001,2011,2078
04021002002,2011,2794
04021002003,2011,4412
04021002101,2011,1193
04021002102,2011,245
04021002103,2011,1051
04021002200,2011,2586
04021002300,2011,908
04021002400,2011,868
04021941200,2011,597
04021941300,2011,101
04021941400,2011,3735
01007010001,2012,0.0
01007010002,2012,260.0
01007010003,2012,133.0
01007010004,2012,26.0
01009050101,2012,1184.0
01009050102,2012,1296.0
01009050200,2012,574.0
01009050300,2012,544.0
01009050400,2012,207.0
01009050500,2012,601.0
01009050601,2012,19.0
01009050602,2012,68.0
01009050700,2012,153.0
01021060101,2012,363.0
01021060102,2012,221.0
01021060200,2012,0.0
01021060300,2012,257.0
01021060401,2012,564.0
01021060402,2012,1319.0
01021060500,2012,135.0
01021060600,2012,104.0
01021060700,2012,275.0
01073000100,2012,147.0
01073000300,2012,409.0
01073000400,2012,35.0
01073000500,2012,26.0
01073000700,2012,7.0
01073000800,2012,68.0
01073001100,2012,0.0
01073001200,2012,176.0
01073001400,2012,193.0
01073001500,2012,0.0
01073001600,2012,141.0
01073001902,2012,174.0
01073002000,2012,120.0
01073002100,2012,0.0
01073002200,2012,6.0
01073002303,2012,0.0
01073002305,2012,94.0
01073002306,2012,73.0
01073002400,2012,319.0
01073002700,2012,109.0
01073002900,2012,0.0
01073003001,2012,120.0
01073003002,2012,231.0
01073003100,2012,138.0
01073003200,2012,0.0
01073003300,2012,0.0
01073003400,2012,194.0
01073003500,2012,17.0
01073003600,2012,0.0
01073003700,2012,320.0
01073003802,2012,27.0
01073003803,2012,0.0
01073003900,2012,97.0
01073004000,2012,33.0
01073004200,2012,10.0
01073004500,2012,36.0
01073004701,2012,266.0
01073004702,2012,20.0
01073004800,2012,11.0
01073004901,2012,6.0
01073004902,2012,161.0
01073005000,2012,1074.0
01073005101,2012,17.0
01073005103,2012,183.0
01073005104,2012,836.0
01073005200,2012,0.0
01073005302,2012,0.0
01073005500,2012,10.0
01073005600,2012,126.0
01073005701,2012,12.0
01073005702,2012,0.0
01073005800,2012,702.0
01073005903,2012,4.0
01073005905,2012,53.0
01073005907,2012,56.0
01073005908,2012,244.0
01073005909,2012,0.0
01073005910,2012,0.0
01073010001,2012,41.0
01073010002,2012,95.0
01073010100,2012,0.0
01073010200,2012,0.0
01073010301,2012,0.0
01073010302,2012,51.0
01073010401,2012,70.0
01073010402,2012,145.0
01073010500,2012,0.0
01073010602,2012,154.0
01073010603,2012,37.0
01073010701,2012,288.0
01073010702,2012,275.0
01073010703,2012,0.0
01073010704,2012,425.0
01073010705,2012,85.0
01073010706,2012,0.0
01073010801,2012,77.0
01073010802,2012,43.0
01073010803,2012,212.0
01073010804,2012,26.0
01073010805,2012,242.0
01073010900,2012,409.0
01073011001,2012,469.0
01073011002,2012,8.0
01073011104,2012,253.0
01073011107,2012,150.0
01073011108,2012,0.0
01073011109,2012,0.0
01073011110,2012,0.0
01073011111,2012,200.0
01073011205,2012,0.0
01073011206,2012,22.0
01073011207,2012,66.0
01073011208,2012,106.0
01073011209,2012,0.0
01073011210,2012,367.0
01073011301,2012,0.0
01073011302,2012,105.0
01073011400,2012,134.0
01073011500,2012,0.0
01073011600,2012,111.0
01073011703,2012,38.0
01073011704,2012,16.0
01073011705,2012,759.0
01073011706,2012,110.0
01073011802,2012,68.0
01073011803,2012,91.0
01073011804,2012,206.0
01073011901,2012,194.0
01073011904,2012,73.0
01073012001,2012,0.0
01073012002,2012,425.0
01073012103,2012,339.0
01073012104,2012,440.0
01073012200,2012,32.0
01073012302,2012,32.0
01073012304,2012,0.0
01073012305,2012,26.0
01073012401,2012,0.0
01073012402,2012,11.0
01073012403,2012,37.0
01073012500,2012,7.0
01073012602,2012,138.0
01073012701,2012,1157.0
01073012703,2012,140.0
01073012704,2012,65.0
01073012802,2012,97.0
01073012803,2012,136.0
01073012905,2012,16.0
01073012906,2012,0.0
01073012907,2012,226.0
01073012908,2012,2209.0
01073012910,2012,46.0
01073012911,2012,25.0
01073012912,2012,1150.0
01073012913,2012,990.0
01073012914,2012,98.0
01073012915,2012,46.0
01073013002,2012,0.0
01073013100,2012,12.0
01073013200,2012,0.0
01073013300,2012,555.0
01073013400,2012,0.0
01073013601,2012,415.0
01073013801,2012,102.0
01073013901,2012,0.0
01073013902,2012,7.0
01073014001,2012,12.0
01073014002,2012,0.0
01073014102,2012,0.0
01073014104,2012,62.0
01073014105,2012,132.0
01073014203,2012,98.0
01073014204,2012,255.0
01073014301,2012,21.0
01073014302,2012,160.0
01073014404,2012,380.0
01073014405,2012,245.0
01073014406,2012,259.0
01073014408,2012,105.0
01073014409,2012,277.0
01073014410,2012,174.0
01073014412,2012,283.0
01073014413,2012,6.0
01113030200,2012,133.0
01113030300,2012,88.0
01113030401,2012,192.0
01113030402,2012,0.0
01113030500,2012,82.0
01113030600,2012,292.0
01113030700,2012,264.0
01113030800,2012,58.0
01113030901,2012,164.0
01113030902,2012,631.0
01113031000,2012,98.0
01113031100,2012,0.0
01113031200,2012,90.0
01115040103,2012,132.0
01115040104,2012,51.0
01115040105,2012,322.0
01115040106,2012,12.0
01115040201,2012,210.0
01115040203,2012,69.0
01115040204,2012,237.0
01115040205,2012,54.0
01115040300,2012,4.0
01115040401,2012,223.0
01115040402,2012,63.0
01115040501,2012,26.0
01115040502,2012,330.0
01117030102,2012,147.0
01117030103,2012,21.0
01117030211,2012,22.0
01117030212,2012,398.0
01117030213,2012,294.0
01117030214,2012,231.0
01117030215,2012,73.0
01117030216,2012,63.0
01117030217,2012,138.0
01117030303,2012,152.0
01117030304,2012,152.0
01117030305,2012,0.0
01117030306,2012,411.0
01117030314,2012,178.0
01117030315,2012,2225.0
01117030316,2012,525.0
01117030317,2012,301.0
01117030319,2012,688.0
01117030320,2012,325.0
01117030330,2012,35.0
01117030331,2012,91.0
01117030332,2012,15.0
01117030333,2012,0.0
01117030334,2012,241.0
01117030336,2012,198.0
01117030337,2012,75.0
01117030340,2012,92.0
01117030341,2012,114.0
01117030342,2012,94.0
01117030344,2012,64.0
01117030345,2012,0.0
01117030405,2012,0.0
01117030406,2012,407.0
01117030407,2012,150.0
01117030408,2012,54.0
01117030501,2012,859.0
01117030502,2012,19.0
01117030604,2012,925.0
01117030605,2012,155.0
01117030607,2012,514.0
01117030608,2012,110.0
01117030609,2012,105.0
01117030701,2012,111.0
01117030703,2012,139.0
01117030704,2012,90.0
01117030800,2012,179.0
01117030900,2012,11.0
01117980000,2012,0.0
01127020100,2012,251.0
01127020200,2012,76.0
01127020300,2012,413.0
01127020400,2012,51.0
01127020600,2012,72.0
01127020700,2012,220.0
01127020800,2012,42.0
01127020900,2012,0.0
01127021000,2012,29.0
01127021100,2012,0.0
01127021200,2012,0.0
01127021300,2012,0.0
01127021400,2012,34.0
01127021500,2012,79.0
01127021600,2012,20.0
01127021700,2012,12.0
01127021800,2012,41.0
01127021900,2012,0.0
04013010101,2012,158.0
04013010102,2012,70.0
04013030401,2012,31.0
04013030402,2012,101.0
04013040502,2012,500.0
04013040506,2012,27.0
04013040507,2012,72.0
04013040512,2012,23.0
04013040513,2012,0.0
04013040514,2012,64.0
04013040515,2012,990.0
04013040516,2012,87.0
04013040517,2012,2023.0
04013040518,2012,1117.0
04013040519,2012,62.0
04013040520,2012,827.0
04013040521,2012,359.0
04013040522,2012,0.0
04013040523,2012,23.0
04013040524,2012,42.0
04013040525,2012,44.0
04013040526,2012,0.0
04013040527,2012,434.0
04013040528,2012,83.0
04013040529,2012,53.0
04013040530,2012,429.0
04013040531,2012,489.0
04013050603,2012,1406.0
04013050604,2012,833.0
04013050605,2012,1440.0
04013050606,2012,1773.0
04013050607,2012,2853.0
04013050608,2012,2429.0
04013050609,2012,1853.0
04013050610,2012,3545.0
04013050611,2012,1741.0
04013050701,2012,2485.0
04013050702,2012,2727.0
04013060801,2012,2836.0
04013060802,2012,520.0
04013060901,2012,1976.0
04013060902,2012,2688.0
04013060903,2012,2976.0
04013060904,2012,1909.0
04013061009,2012,2689.0
04013061010,2012,898.0
04013061011,2012,1880.0
04013061012,2012,1518.0
04013061013,2012,2076.0
04013061014,2012,891.0
04013061015,2012,1547.0
04013061016,2012,793.0
04013061017,2012,1140.0
04013061018,2012,68.0
04013061019,2012,1146.0
04013061020,2012,1106.0
04013061021,2012,350.0
04013061022,2012,4176.0
04013061023,2012,3818.0
04013061024,2012,1949.0
04013061025,2012,759.0
04013061026,2012,731.0
04013061027,2012,850.0
04013061028,2012,504.0
04013061029,2012,983.0
04013061030,2012,1137.0
04013061031,2012,1262.0
04013061032,2012,1160.0
04013061033,2012,940.0
04013061034,2012,1194.0
04013061035,2012,1515.0
04013061036,2012,156.0
04013061037,2012,723.0
04013061038,2012,1435.0
04013061039,2012,725.0
04013061040,2012,1132.0
04013061041,2012,2719.0
04013061042,2012,428.0
04013061043,2012,1361.0
04013061044,2012,1117.0
04013061045,2012,854.0
04013061046,2012,1830.0
04013061047,2012,546.0
04013061100,2012,636.0
04013061200,2012,3902.0
04013061300,2012,1033.0
04013061401,2012,1742.0
04013061402,2012,4336.0
04013071503,2012,67.0
04013071504,2012,15.0
04013071505,2012,249.0
04013071506,2012,273.0
04013071509,2012,665.0
04013071510,2012,542.0
04013071511,2012,386.0
04013071512,2012,1018.0
04013071513,2012,206.0
04013071514,2012,618.0
04013071515,2012,236.0
04013071516,2012,267.0
04013071517,2012,519.0
04013071600,2012,1394.0
04013071701,2012,998.0
04013071702,2012,221.0
04013071801,2012,122.0
04013071802,2012,108.0
04013071903,2012,2207.0
04013071906,2012,1615.0
04013071909,2012,692.0
04013071910,2012,2364.0
04013071911,2012,1135.0
04013071912,2012,1426.0
04013071913,2012,1580.0
04013071914,2012,1723.0
04013071915,2012,2117.0
04013082002,2012,2798.0
04013082007,2012,2699.0
04013082008,2012,3515.0
04013082009,2012,3815.0
04013082010,2012,3159.0
04013082012,2012,3786.0
04013082016,2012,1246.0
04013082017,2012,2161.0
04013082018,2012,2838.0
04013082019,2012,460.0
04013082020,2012,1316.0
04013082021,2012,683.0
04013082022,2012,2335.0
04013082023,2012,2457.0
04013082024,2012,2237.0
04013082025,2012,853.0
04013082026,2012,3342.0
04013082027,2012,2142.0
04013082028,2012,2879.0
04013082203,2012,5265.0
04013082204,2012,3954.0
04013082205,2012,3088.0
04013082206,2012,2252.0
04013082207,2012,1633.0
04013082208,2012,2997.0
04013082209,2012,2904.0
04013082210,2012,2230.0
04013082211,2012,2458.0
04013083000,2012,5373.0
04013092305,2012,997.0
04013092306,2012,1743.0
04013092307,2012,1923.0
04013092308,2012,1714.0
04013092309,2012,1282.0
04013092311,2012,946.0
04013092312,2012,1290.0
04013092401,2012,2065.0
04013092402,2012,1062.0
04013092500,2012,3022.0
04013092600,2012,1921.0
04013092705,2012,1731.0
04013092708,2012,404.0
04013092709,2012,1932.0
04013092710,2012,1492.0
04013092711,2012,1730.0
04013092712,2012,3564.0
04013092713,2012,2513.0
04013092715,2012,2982.0
04013092716,2012,2396.0
04013092717,2012,3060.0
04013092718,2012,2594.0
04013092719,2012,1410.0
04013092720,2012,1996.0
04013092721,2012,761.0
04013092723,2012,1036.0
04013092724,2012,684.0
04013092801,2012,3698.0
04013092802,2012,3378.0
04013092900,2012,2509.0
04013093001,2012,3315.0
04013093002,2012,2876.0
04013093101,2012,2905.0
04013093104,2012,2921.0
04013093105,2012,3418.0
04013093106,2012,2341.0
04013093200,2012,1607.0
04013103205,2012,340.0
04013103206,2012,186.0
04013103207,2012,189.0
04013103208,2012,373.0
04013103209,2012,561.0
04013103210,2012,632.0
04013103211,2012,347.0
04013103212,2012,198.0
04013103214,2012,94.0
04013103215,2012,63.0
04013103216,2012,173.0
04013103217,2012,269.0
04013103219,2012,60.0
04013103220,2012,167.0
04013103302,2012,2262.0
04013103303,2012,434.0
04013103304,2012,3761.0
04013103305,2012,2473.0
04013103306,2012,1764.0
04013103400,2012,874.0
04013103501,2012,776.0
04013103502,2012,907.0
04013103604,2012,856.0
04013103605,2012,432.0
04013103606,2012,871.0
04013103607,2012,777.0
04013103608,2012,883.0
04013103609,2012,985.0
04013103611,2012,396.0
04013103612,2012,534.0
04013103614,2012,653.0
04013103615,2012,2435.0
04013103701,2012,658.0
04013103702,2012,584.0
04013103900,2012,1381.0
04013104000,2012,1493.0
04013104100,2012,1026.0
04013104202,2012,891.0
04013104203,2012,1501.0
04013104204,2012,1091.0
04013104205,2012,1966.0
04013104206,2012,1422.0
04013104207,2012,697.0
04013104212,2012,1540.0
04013104214,2012,325.0
04013104215,2012,703.0
04013104216,2012,931.0
04013104217,2012,785.0
04013104218,2012,621.0
04013104219,2012,566.0
04013104221,2012,1493.0
04013104222,2012,1172.0
04013104223,2012,468.0
04013104224,2012,797.0
04013104225,2012,536.0
04013104226,2012,851.0
04013104227,2012,752.0
04013104301,2012,1159.0
04013104302,2012,751.0
04013104401,2012,1004.0
04013104402,2012,589.0
04013104501,2012,1934.0
04013104502,2012,4064.0
04013104600,2012,2078.0
04013104701,2012,959.0
04013104702,2012,2145.0
04013104801,2012,485.0
04013104802,2012,412.0
04013104900,2012,501.0
04013105002,2012,191.0
04013105003,2012,394.0
04013105004,2012,83.0
04013105101,2012,134.0
04013105102,2012,180.0
04013105103,2012,175.0
04013105200,2012,1713.0
04013105300,2012,944.0
04013105400,2012,429.0
04013105501,2012,1507.0
04013105502,2012,461.0
04013105503,2012,986.0
04013105601,2012,2243.0
04013105602,2012,2322.0
04013105701,2012,1346.0
04013105702,2012,1660.0
04013105800,2012,3425.0
04013105900,2012,1933.0
04013106001,2012,695.0
04013106002,2012,1059.0
04013106003,2012,855.0
04013106100,2012,1206.0
04013106200,2012,274.0
04013106300,2012,852.0
04013106400,2012,117.0
04013106501,2012,703.0
04013106502,2012,349.0
04013106600,2012,413.0
04013106701,2012,806.0
04013106702,2012,128.0
04013106703,2012,428.0
04013106801,2012,2319.0
04013106802,2012,1598.0
04013106900,2012,4440.0
04013107000,2012,3115.0
04013107101,2012,2986.0
04013107102,2012,3919.0
04013107201,2012,2643.0
04013107202,2012,3321.0
04013107300,2012,3262.0
04013107400,2012,2921.0
04013107500,2012,334.0
04013107601,2012,576.0
04013107602,2012,539.0
04013107700,2012,166.0
04013107800,2012,154.0
04013107900,2012,186.0
04013108000,2012,233.0
04013108100,2012,78.0
04013108200,2012,510.0
04013108301,2012,473.0
04013108302,2012,538.0
04013108400,2012,1034.0
04013108501,2012,1170.0
04013108502,2012,509.0
04013108601,2012,1470.0
04013108602,2012,1622.0
04013108802,2012,179.0
04013108901,2012,884.0
04013108902,2012,1985.0
04013109001,2012,2456.0
04013109002,2012,2248.0
04013109003,2012,5393.0
04013109101,2012,2902.0
04013109102,2012,5421.0
04013109200,2012,2676.0
04013109300,2012,3199.0
04013109400,2012,6216.0
04013109500,2012,3651.0
04013109601,2012,3546.0
04013109602,2012,5353.0
04013109603,2012,3044.0
04013109604,2012,2480.0
04013109701,2012,6462.0
04013109702,2012,2984.0
04013109703,2012,2335.0
04013109704,2012,2345.0
04013109705,2012,1532.0
04013109801,2012,3645.0
04013109802,2012,4081.0
04013109900,2012,5981.0
04013110001,2012,2831.0
04013110002,2012,3228.0
04013110100,2012,6246.0
04013110400,2012,1568.0
04013110501,2012,530.0
04013110502,2012,515.0
