GEOID,year,white
04013112513,2011,837
04013112514,2011,1212
04013112601,2011,209
04013112602,2011,444
04013112700,2011,203
04013112900,2011,1819
04013113000,2011,1216
04013113100,2011,1367
04013113201,2011,336
04013113202,2011,202
04013113203,2011,456
04013113300,2011,794
04013113400,2011,253
04013113501,2011,659
04013113502,2011,128
04013113601,2011,978
04013113602,2011,387
04013113700,2011,1870
04013113801,2011,644
04013113802,2011,0
04013113900,2011,51
04013114000,2011,482
04013114100,2011,936
04013114200,2011,202
04013114301,2011,518
04013114302,2011,72
04013114401,2011,189
04013114402,2011,156
04013114500,2011,337
04013114600,2011,118
04013114703,2011,2048
04013114800,2011,209
04013114900,2011,173
04013115200,2011,208
04013115300,2011,217
04013115400,2011,277
04013115500,2011,635
04013115600,2011,353
04013115700,2011,495
04013115801,2011,711
04013115802,2011,133
04013115900,2011,411
04013116000,2011,594
04013116100,2011,142
04013116202,2011,854
04013116203,2011,1783
04013116204,2011,838
04013116205,2011,1192
04013116300,2011,720
04013116400,2011,411
04013116500,2011,352
04013116602,2011,831
04013116603,2011,2270
04013116604,2011,701
04013116605,2011,786
04013116606,2011,1241
04013116607,2011,206
04013116608,2011,1425
04013116609,2011,1066
04013116610,2011,1167
04013116611,2011,1522
04013116612,2011,1411
04013116613,2011,1329
04013116702,2011,1091
04013116703,2011,852
04013116704,2011,3029
04013116707,2011,2422
04013116708,2011,4083
04013116709,2011,1255
04013116710,2011,3987
04013116711,2011,1216
04013116712,2011,4458
04013116713,2011,4442
04013116714,2011,2514
04013116715,2011,1655
04013116717,2011,1975
04013116718,2011,1720
04013116719,2011,4678
04013116720,2011,2243
04013116721,2011,3096
04013116725,2011,3910
04013116727,2011,3451
04013116728,2011,3990
04013116729,2011,3728
04013116730,2011,1059
04013116731,2011,2817
04013116732,2011,1290
04013116733,2011,217
04013116800,2011,1109
04013116900,2011,111
04013117000,2011,1942
04013117100,2011,1543
04013117200,2011,78
04013117300,2011,22
04013216806,2011,2576
04013216807,2011,4639
04013216809,2011,4809
04013216810,2011,885
04013216813,2011,3881
04013216816,2011,4614
04013216818,2011,6175
04013216819,2011,5876
04013216820,2011,4225
04013216821,2011,4699
04013216822,2011,3591
04013216826,2011,4236
04013216829,2011,4252
04013216830,2011,2863
04013216831,2011,2785
04013216832,2011,2026
04013216833,2011,3629
04013216834,2011,2205
04013216835,2011,1846
04013216836,2011,3131
04013216837,2011,4162
04013216838,2011,3921
04013216839,2011,3542
04013216840,2011,4369
04013216841,2011,2704
04013216842,2011,3632
04013216843,2011,2956
04013216844,2011,2759
04013216845,2011,1509
04013216846,2011,6057
04013216847,2011,4205
04013216848,2011,5087
04013216849,2011,5824
04013216850,2011,3144
04013216851,2011,3219
04013216852,2011,2610
04013216853,2011,4064
04013216901,2011,2626
04013216902,2011,3503
04013217001,2011,3679
04013217002,2011,4620
04013217101,2011,2339
04013217102,2011,2199
04013217201,2011,953
04013217203,2011,2687
04013217204,2011,1873
04013217300,2011,2095
04013217400,2011,2581
04013217501,2011,1574
04013217502,2011,2078
04013217600,2011,2753
04013217700,2011,3803
04013217800,2011,4818
04013217900,2011,3344
04013218000,2011,4073
04013218100,2011,1449
04013218200,2011,2911
04013218300,2011,3336
04013318400,2011,2366
04013318501,2011,2452
04013318700,2011,2207
04013318800,2011,3526
04013318900,2011,4125
04013319000,2011,4287
04013319101,2011,1116
04013319103,2011,1786
04013319104,2011,3249
04013319201,2011,2499
04013319202,2011,1377
04013319300,2011,1013
04013319401,2011,3435
04013319402,2011,3021
04013319403,2011,3288
04013319404,2011,2261
04013319500,2011,4441
04013319600,2011,3648
04013319703,2011,2367
04013319704,2011,569
04013319705,2011,1976
04013319706,2011,2310
04013319800,2011,3738
04013319902,2011,1501
04013319903,2011,4371
04013319904,2011,3413
04013319905,2011,3984
04013319906,2011,2426
04013319907,2011,1726
04013319908,2011,1433
04013319909,2011,1821
04013319910,2011,2679
04013320001,2011,2358
04013320002,2011,340
04013320007,2011,3946
04013320100,2011,2251
04013420104,2011,3985
04013420105,2011,3978
04013420107,2011,5856
04013420108,2011,1170
04013420109,2011,2910
04013420110,2011,4538
04013420111,2011,2700
04013420112,2011,2285
04013420113,2011,2407
04013420114,2011,2552
04013420115,2011,1920
04013420116,2011,2217
04013420202,2011,3864
04013420206,2011,3618
04013420207,2011,2455
04013420208,2011,3811
04013420209,2011,3862
04013420210,2011,4055
04013420211,2011,3728
04013420212,2011,2462
04013420213,2011,3010
04013420214,2011,2524
04013420215,2011,976
04013420216,2011,3193
04013420301,2011,1965
04013420302,2011,4552
04013420303,2011,3247
04013420304,2011,814
04013420401,2011,2303
04013420402,2011,1408
04013420501,2011,2853
04013420503,2011,2125
04013420504,2011,2176
04013420602,2011,3871
04013420603,2011,2628
04013420604,2011,3291
04013420704,2011,3491
04013420705,2011,2991
04013420706,2011,3143
04013420707,2011,2831
04013420708,2011,3420
04013420709,2011,3294
04013420710,2011,2537
04013420800,2011,3256
04013420901,2011,1883
04013420902,2011,2311
04013421001,2011,1983
04013421002,2011,1638
04013421101,2011,2350
04013421102,2011,3356
04013421201,2011,3056
04013421202,2011,2022
04013421302,2011,1856
04013421303,2011,2019
04013421304,2011,1005
04013421400,2011,1513
04013421501,2011,1327
04013421502,2011,1372
04013421601,2011,1443
04013421602,2011,1188
04013421701,2011,2674
04013421702,2011,1713
04013421801,2011,1161
04013421802,2011,1635
04013421901,2011,1513
04013421902,2011,1319
04013422001,2011,636
04013422002,2011,732
04013422102,2011,1650
04013422103,2011,1585
04013422104,2011,2419
04013422105,2011,1416
04013422106,2011,1590
04013422107,2011,1897
04013422203,2011,2047
04013422204,2011,1955
04013422205,2011,1006
04013422209,2011,3714
04013422210,2011,3536
04013422211,2011,2042
04013422212,2011,3212
04013422213,2011,1772
04013422215,2011,1407
04013422216,2011,3822
04013422217,2011,2542
04013422218,2011,1903
04013422219,2011,1938
04013422220,2011,1654
04013422221,2011,2326
04013422222,2011,1104
04013422301,2011,1490
04013422302,2011,2924
04013422304,2011,1644
04013422305,2011,4816
04013422307,2011,3039
04013422308,2011,3349
04013422309,2011,3591
04013422401,2011,1375
04013422402,2011,3279
04013422403,2011,3643
04013422404,2011,3581
04013422501,2011,3959
04013422502,2011,3306
04013422503,2011,3758
04013422504,2011,3366
04013422506,2011,3880
04013422507,2011,3846
04013422508,2011,2838
04013422509,2011,3719
04013422510,2011,2743
04013422511,2011,2511
04013422512,2011,4738
04013422513,2011,3435
04013422514,2011,2657
04013422606,2011,7572
04013422607,2011,3960
04013422609,2011,2692
04013422610,2011,3056
04013422615,2011,4839
04013422616,2011,3787
04013422617,2011,5078
04013422618,2011,3049
04013422620,2011,2921
04013422621,2011,2884
04013422622,2011,3288
04013422623,2011,3479
04013422624,2011,3191
04013422625,2011,2641
04013422626,2011,2296
04013422627,2011,2618
04013422628,2011,2147
04013422629,2011,2268
04013422630,2011,3804
04013422631,2011,2523
04013422632,2011,2891
04013422633,2011,2298
04013422634,2011,2667
04013422635,2011,1661
04013422636,2011,1509
04013422637,2011,2446
04013422638,2011,2411
04013422639,2011,3924
04013422640,2011,3915
04013422641,2011,4046
04013422642,2011,4426
04013422643,2011,4326
04013422644,2011,5681
04013422646,2011,4232
04013522800,2011,1395
04013522901,2011,2429
04013522903,2011,1017
04013522904,2011,692
04013523002,2011,1973
04013523003,2011,3469
04013523005,2011,2932
04013523006,2011,3145
04013523102,2011,1870
04013523103,2011,2744
04013523104,2011,2257
04013610000,2011,5039
04013610100,2011,753
04013610200,2011,5935
04013610300,2011,6988
04013610400,2011,4367
04013610500,2011,5108
04013610600,2011,4436
04013610700,2011,6026
04013610800,2011,2228
04013610900,2011,5055
04013611000,2011,1938
04013611100,2011,2422
04013611200,2011,4442
04013611300,2011,2972
04013611400,2011,4435
04013611500,2011,4268
04013611600,2011,2706
04013611700,2011,5502
04013611800,2011,6783
04013611900,2011,2181
04013612000,2011,1892
04013612200,2011,2442
04013612300,2011,4997
04013612400,2011,5194
04013612500,2011,4038
04013612600,2011,1664
04013612700,2011,2251
04013612800,2011,1719
04013612900,2011,2174
04013613000,2011,2794
04013613100,2011,2558
04013613200,2011,3055
04013613300,2011,6284
04013613400,2011,3439
04013613500,2011,3590
04013613600,2011,3286
04013613700,2011,4044
04013613800,2011,4322
04013613900,2011,4996
04013614000,2011,4044
04013614100,2011,4039
04013614200,2011,4157
04013614300,2011,2442
04013614400,2011,3275
04013614500,2011,3084
04013614600,2011,4952
04013614700,2011,2234
04013614800,2011,3109
04013614900,2011,2865
04013615000,2011,4699
04013615100,2011,2836
04013615200,2011,4428
04013615300,2011,2331
04013615400,2011,2532
04013615500,2011,2658
04013615600,2011,3229
04013615700,2011,2238
04013615800,2011,3945
04013615900,2011,3433
04013616000,2011,1378
04013616100,2011,2667
04013616200,2011,2278
04013616300,2011,1322
04013616400,2011,3582
04013616500,2011,2111
04013616600,2011,4172
04013616700,2011,3508
04013616800,2011,4593
04013616900,2011,3290
04013617000,2011,4382
04013617100,2011,1869
04013617200,2011,2210
04013617300,2011,2168
04013617400,2011,5868
04013617500,2011,2820
04013617600,2011,4693
04013617700,2011,2014
04013617800,2011,2499
04013617900,2011,2350
04013618000,2011,3798
04013618100,2011,3822
04013618200,2011,3023
04013618300,2011,2616
04013618400,2011,2455
04013618500,2011,2846
04013618600,2011,2500
04013618700,2011,2095
04013618800,2011,2779
04013618900,2011,4685
04013619000,2011,2338
04013619100,2011,1756
04013619200,2011,2390
04013619300,2011,2478
04013619400,2011,2641
04013619500,2011,3904
04013619600,2011,1652
04013619700,2011,3074
04013619800,2011,3177
04013619900,2011,5145
04013723303,2011,14
04013723304,2011,1838
04013723305,2011,471
04013723306,2011,1383
04013723307,2011,1852
04013723308,2011,5366
04013810000,2011,1379
04013810100,2011,5380
04013810200,2011,2291
04013810300,2011,3857
04013810400,2011,3061
04013810500,2011,3784
04013810600,2011,4641
04013810700,2011,4251
04013810800,2011,3195
04013810900,2011,3653
04013811000,2011,1829
04013811100,2011,1387
04013811200,2011,1039
04013811300,2011,1976
04013811400,2011,3702
04013811500,2011,1564
04013811600,2011,2928
04013811700,2011,3409
04013811800,2011,1239
04013811900,2011,3237
04013812000,2011,1390
04013812100,2011,3078
04013812200,2011,4246
04013812300,2011,2925
04013812400,2011,4183
04013812500,2011,1547
04013812600,2011,3527
04013812700,2011,3907
04013812800,2011,2770
04013812900,2011,1782
04013813000,2011,2411
04013813100,2011,1188
04013813200,2011,2439
04013813300,2011,3488
04013813400,2011,3430
04013813500,2011,3685
04013813600,2011,2182
04013813700,2011,2285
04013813800,2011,2747
04013813900,2011,3438
04013814000,2011,1408
04013814100,2011,3494
04013814200,2011,1862
04013814300,2011,2907
04013814400,2011,3195
04013814500,2011,3417
04013814600,2011,3106
04013814700,2011,2993
04013814800,2011,3535
04013814900,2011,2412
04013815000,2011,3258
04013815100,2011,3137
04013815200,2011,4272
04013815300,2011,2496
04013815400,2011,3118
04013815500,2011,2496
04013815600,2011,2969
04013815700,2011,3587
04013815800,2011,1824
04013815900,2011,3220
04013816000,2011,5000
04013816100,2011,5626
04013816200,2011,2452
04013816300,2011,3012
04013816400,2011,4787
04013816500,2011,3157
04013816600,2011,3589
04013816700,2011,1402
04013816800,2011,1902
04013816900,2011,2815
04013817000,2011,2886
04013817100,2011,4293
04013817200,2011,3713
04013817300,2011,4950
04013817400,2011,2921
04013817500,2011,2209
04013817600,2011,886
04013940700,2011,0
04013941000,2011,63
04013941100,2011,0
04013941200,2011,20
04013941300,2011,1634
04013980100,2011,0
04013980400,2011,2
04013980500,2011,0
04013980600,2011,0
04013980700,2011,0
04019000100,2011,252
04019000200,2011,1013
04019000300,2011,710
04019000400,2011,2262
04019000500,2011,8160
04019000600,2011,3791
04019000700,2011,2421
04019000800,2011,676
04019000900,2011,1076
04019001000,2011,200
04019001100,2011,179
04019001200,2011,390
04019001302,2011,792
04019001303,2011,846
04019001304,2011,1445
04019001400,2011,2402
04019001500,2011,3179
04019001600,2011,2666
04019001700,2011,2234
04019001801,2011,3150
04019001802,2011,1488
04019001900,2011,3064
04019002000,2011,2290
04019002100,2011,819
04019002201,2011,303
04019002202,2011,502
04019002300,2011,561
04019002400,2011,225
04019002501,2011,1670
04019002503,2011,1056
04019002504,2011,1430
04019002505,2011,990
04019002506,2011,1427
04019002602,2011,2222
04019002603,2011,811
04019002604,2011,1321
04019002701,2011,1603
04019002702,2011,3206
04019002703,2011,2074
04019002801,2011,1245
04019002802,2011,1989
04019002803,2011,1443
04019002901,2011,3458
04019002903,2011,1617
04019002904,2011,2771
04019002905,2011,2926
04019003002,2011,2984
04019003003,2011,2547
04019003004,2011,1385
04019003101,2011,3668
04019003102,2011,2731
04019003200,2011,3666
04019003302,2011,2673
04019003303,2011,2442
04019003304,2011,1749
04019003400,2011,3241
04019003501,2011,2530
04019003502,2011,1912
04019003503,2011,1383
04019003504,2011,1584
04019003600,2011,3320
04019003702,2011,562
04019003704,2011,139
04019003705,2011,631
04019003706,2011,544
04019003707,2011,353
04019003801,2011,154
04019003802,2011,176
04019003901,2011,70
04019003902,2011,271
04019003903,2011,270
04019004008,2011,2704
04019004010,2011,2037
04019004011,2011,4741
04019004022,2011,4505
04019004025,2011,5655
04019004026,2011,4478
04019004029,2011,2768
04019004030,2011,1596
04019004031,2011,3393
04019004032,2011,2610
04019004033,2011,1875
04019004034,2011,1661
04019004035,2011,2392
04019004036,2011,2249
04019004037,2011,1842
04019004038,2011,1596
04019004039,2011,1912
04019004042,2011,3747
04019004043,2011,3230
04019004044,2011,3157
04019004046,2011,3345
04019004047,2011,2651
04019004048,2011,3476
04019004049,2011,1962
04019004050,2011,1595
04019004051,2011,4282
04019004052,2011,1777
04019004053,2011,2421
04019004054,2011,1207
04019004055,2011,2786
04019004056,2011,1726
04019004057,2011,3157
04019004058,2011,2718
04019004061,2011,3286
04019004062,2011,2945
04019004063,2011,3179
04019004064,2011,5124
04019004065,2011,2348
04019004066,2011,2118
04019004067,2011,1680
04019004068,2011,2963
04019004069,2011,2771
04019004070,2011,1707
04019004071,2011,3079
04019004072,2011,1739
04019004073,2011,4278
04019004074,2011,1301
04019004107,2011,5541
04019004109,2011,3785
04019004110,2011,384
04019004112,2011,746
04019004113,2011,1551
04019004114,2011,985
04019004115,2011,1063
04019004116,2011,603
04019004117,2011,798
04019004119,2011,3820
04019004120,2011,651
04019004122,2011,670
04019004307,2011,2931
04019004310,2011,486
04019004311,2011,1599
04019004312,2011,1263
04019004313,2011,2615
04019004316,2011,2147
04019004317,2011,2739
04019004320,2011,824
04019004321,2011,958
04019004322,2011,1490
04019004323,2011,1518
04019004324,2011,2575
04019004325,2011,1485
04019004326,2011,1682
04019004327,2011,3236
04019004328,2011,3489
04019004329,2011,5664
04019004330,2011,1629
04019004331,2011,2823
04019004332,2011,1121
04019004333,2011,1063
04019004334,2011,2003
04019004404,2011,2752
04019004407,2011,1143
04019004411,2011,3954
04019004412,2011,2002
04019004413,2011,1544
04019004414,2011,921
04019004415,2011,773
04019004418,2011,2504
04019004419,2011,3783
04019004421,2011,4120
04019004422,2011,2824
04019004423,2011,3735
04019004424,2011,1201
04019004425,2011,4463
04019004426,2011,1725
04019004427,2011,5772
04019004428,2011,2632
04019004429,2011,4408
04019004430,2011,1157
04019004431,2011,1813
04019004504,2011,2206
04019004505,2011,1876
04019004506,2011,2836
04019004508,2011,3005
04019004510,2011,2404
04019004511,2011,1954
04019004512,2011,2594
04019004513,2011,1680
04019004610,2011,3778
04019004613,2011,2998
04019004614,2011,2478
04019004615,2011,2312
04019004616,2011,2249
04019004617,2011,2168
04019004618,2011,2025
04019004619,2011,2730
04019004620,2011,1292
04019004621,2011,1807
04019004622,2011,2549
04019004623,2011,4048
04019004624,2011,4641
04019004625,2011,1177
04019004626,2011,2039
04019004627,2011,1804
04019004628,2011,942
04019004630,2011,1345
04019004631,2011,2685
04019004632,2011,2237
04019004633,2011,2401
04019004634,2011,870
04019004635,2011,4260
04019004636,2011,5600
04019004638,2011,5432
04019004639,2011,2572
04019004640,2011,3494
04019004641,2011,2803
04019004642,2011,2315
04019004643,2011,4331
04019004644,2011,2115
04019004645,2011,3064
04019004646,2011,3128
04019004647,2011,2562
04019004710,2011,2482
04019004711,2011,3746
04019004712,2011,2468
04019004713,2011,3172
04019004714,2011,4599
04019004715,2011,3603
04019004716,2011,4697
04019004717,2011,1781
04019004718,2011,1782
04019004719,2011,5142
04019004720,2011,1204
04019004721,2011,2743
04019004722,2011,1960
04019004723,2011,3388
04019004724,2011,2172
04019004725,2011,1864
04019004726,2011,3495
04019410501,2011,2034
04019410502,2011,1780
04019410503,2011,3074
04019470400,2011,1507
04019470500,2011,2248
04019940600,2011,24
04019940700,2011,34
04019940800,2011,90
04019940900,2011,440
04019941000,2011,20
04021000201,2011,4752
04021000204,2011,3740
04021000205,2011,7862
04021000206,2011,2590
04021000207,2011,5505
04021000208,2011,701
04021000209,2011,5292
04021000210,2011,5214
04021000211,2011,3034
04021000212,2011,3087
04021000213,2011,8302
04021000214,2011,5823
04021000215,2011,1490
04021000307,2011,2116
04021000308,2011,3744
04021000309,2011,2617
04021000310,2011,3030
04021000311,2011,2755
04021000312,2011,1809
04021000313,2011,3260
04021000314,2011,4273
04021000315,2011,2909
04021000316,2011,7064
04021000317,2011,2188
04021000318,2011,5242
04021000319,2011,1363
04021000400,2011,785
04021000603,2011,4437
04021000604,2011,4255
04021000700,2011,1910
04021000801,2011,6239
04021000802,2011,2869
04021000803,2011,5223
04021000901,2011,1110
04021000902,2011,860
04021001000,2011,2056
04021001100,2011,3901
04021001200,2011,3123
04021001301,2011,3651
04021001303,2011,861
04021001304,2011,4305
04021001305,2011,3069
04021001306,2011,2102
04021001403,2011,2329
04021001404,2011,2137
04021001405,2011,2704
04021001406,2011,1511
04021001407,2011,1156
04021001408,2011,890
04021001500,2011,755
04021001600,2011,3597
04021001701,2011,382
04021001702,2011,1978
04021001703,2011,1206
04021001704,2011,3676
04021001705,2011,4547
04021001706,2011,2440
04021001707,2011,1719
04021001708,2011,3111
04021001709,2011,1022
04021001710,2011,2972
04021001711,2011,592
04021001900,2011,756
04021002001,2011,1215
04021002002,2011,940
04021002003,2011,521
04021002101,2011,2833
04021002102,2011,522
04021002103,2011,1574
04021002200,2011,2349
04021002300,2011,1586
04021002400,2011,763
04021941200,2011,277
04021941300,2011,21
04021941400,2011,2404
01007010001,2012,2653.0
01007010002,2012,5557.0
01007010003,2012,3740.0
01007010004,2012,5108.0
01009050101,2012,6306.0
01009050102,2012,5351.0
01009050200,2012,3025.0
01009050300,2012,4950.0
01009050400,2012,4355.0
01009050500,2012,6039.0
01009050601,2012,3829.0
01009050602,2012,8497.0
01009050700,2012,8681.0
01021060101,2012,3203.0
01021060102,2012,4767.0
01021060200,2012,2808.0
01021060300,2012,3662.0
01021060401,2012,4893.0
01021060402,2012,7038.0
01021060500,2012,2175.0
01021060600,2012,2622.0
01021060700,2012,4313.0
01073000100,2012,454.0
01073000300,2012,205.0
01073000400,2012,254.0
01073000500,2012,97.0
01073000700,2012,2.0
01073000800,2012,59.0
01073001100,2012,124.0
01073001200,2012,278.0
01073001400,2012,91.0
01073001500,2012,294.0
01073001600,2012,310.0
01073001902,2012,235.0
01073002000,2012,789.0
01073002100,2012,815.0
01073002200,2012,302.0
01073002303,2012,98.0
01073002305,2012,1910.0
01073002306,2012,2767.0
01073002400,2012,843.0
01073002700,2012,1094.0
01073002900,2012,51.0
01073003001,2012,668.0
01073003002,2012,146.0
01073003100,2012,128.0
01073003200,2012,6.0
01073003300,2012,2.0
01073003400,2012,130.0
01073003500,2012,390.0
01073003600,2012,274.0
01073003700,2012,188.0
01073003802,2012,380.0
01073003803,2012,87.0
01073003900,2012,16.0
01073004000,2012,52.0
01073004200,2012,82.0
01073004500,2012,1523.0
01073004701,2012,2504.0
01073004702,2012,2954.0
01073004800,2012,1871.0
01073004901,2012,782.0
01073004902,2012,1862.0
01073005000,2012,1601.0
01073005101,2012,24.0
01073005103,2012,163.0
01073005104,2012,438.0
01073005200,2012,42.0
01073005302,2012,1655.0
01073005500,2012,247.0
01073005600,2012,3733.0
01073005701,2012,49.0
01073005702,2012,75.0
01073005800,2012,959.0
01073005903,2012,1873.0
01073005905,2012,1549.0
01073005907,2012,666.0
01073005908,2012,991.0
01073005909,2012,440.0
01073005910,2012,423.0
01073010001,2012,3634.0
01073010002,2012,3691.0
01073010100,2012,33.0
01073010200,2012,626.0
01073010301,2012,458.0
01073010302,2012,71.0
01073010401,2012,742.0
01073010402,2012,456.0
01073010500,2012,178.0
01073010602,2012,392.0
01073010603,2012,236.0
01073010701,2012,821.0
01073010702,2012,3814.0
01073010703,2012,1959.0
01073010704,2012,3022.0
01073010705,2012,3156.0
01073010706,2012,3395.0
01073010801,2012,5504.0
01073010802,2012,3432.0
01073010803,2012,3185.0
01073010804,2012,2887.0
01073010805,2012,6726.0
01073010900,2012,1758.0
01073011001,2012,4753.0
01073011002,2012,876.0
01073011104,2012,4258.0
01073011107,2012,9784.0
01073011108,2012,4129.0
01073011109,2012,3518.0
01073011110,2012,4779.0
01073011111,2012,6945.0
01073011205,2012,1706.0
01073011206,2012,5141.0
01073011207,2012,1770.0
01073011208,2012,2838.0
01073011209,2012,540.0
01073011210,2012,1393.0
01073011301,2012,2640.0
01073011302,2012,6118.0
01073011400,2012,6078.0
01073011500,2012,5158.0
01073011600,2012,4009.0
01073011703,2012,7225.0
01073011704,2012,4030.0
01073011705,2012,6355.0
01073011706,2012,1925.0
01073011802,2012,2634.0
01073011803,2012,1390.0
01073011804,2012,711.0
01073011901,2012,1785.0
01073011904,2012,59.0
01073012001,2012,2119.0
01073012002,2012,3454.0
01073012103,2012,1890.0
01073012104,2012,1793.0
01073012200,2012,2916.0
01073012302,2012,3700.0
01073012304,2012,1535.0
01073012305,2012,3052.0
01073012401,2012,249.0
01073012402,2012,1120.0
01073012403,2012,1952.0
01073012500,2012,2670.0
01073012602,2012,2230.0
01073012701,2012,1804.0
01073012703,2012,4736.0
01073012704,2012,1695.0
01073012802,2012,2502.0
01073012803,2012,4059.0
01073012905,2012,3907.0
01073012906,2012,5137.0
01073012907,2012,4069.0
01073012908,2012,1856.0
01073012910,2012,2830.0
01073012911,2012,5533.0
01073012912,2012,1619.0
01073012913,2012,1438.0
01073012914,2012,1798.0
01073012915,2012,5244.0
01073013002,2012,12.0
01073013100,2012,145.0
01073013200,2012,370.0
01073013300,2012,237.0
01073013400,2012,552.0
01073013601,2012,216.0
01073013801,2012,79.0
01073013901,2012,518.0
01073013902,2012,1757.0
01073014001,2012,3905.0
01073014002,2012,3156.0
01073014102,2012,4865.0
01073014104,2012,1566.0
01073014105,2012,1104.0
01073014203,2012,9134.0
01073014204,2012,7871.0
01073014301,2012,1862.0
01073014302,2012,2787.0
01073014404,2012,3726.0
01073014405,2012,2979.0
01073014406,2012,4855.0
01073014408,2012,1753.0
01073014409,2012,2775.0
01073014410,2012,3707.0
01073014412,2012,3896.0
01073014413,2012,6880.0
01113030200,2012,812.0
01113030300,2012,2536.0
01113030401,2012,4017.0
01113030402,2012,2193.0
01113030500,2012,1661.0
01113030600,2012,1788.0
01113030700,2012,827.0
01113030800,2012,59.0
01113030901,2012,5552.0
01113030902,2012,3323.0
01113031000,2012,2751.0
01113031100,2012,264.0
01113031200,2012,2156.0
01115040103,2012,7564.0
01115040104,2012,5100.0
01115040105,2012,3289.0
01115040106,2012,5363.0
01115040201,2012,4914.0
01115040203,2012,4509.0
01115040204,2012,5600.0
01115040205,2012,5400.0
01115040300,2012,5250.0
01115040401,2012,4017.0
01115040402,2012,3346.0
01115040501,2012,10370.0
01115040502,2012,8118.0
01117030102,2012,3035.0
01117030103,2012,999.0
01117030211,2012,2630.0
01117030212,2012,1403.0
01117030213,2012,3647.0
01117030214,2012,6432.0
01117030215,2012,3217.0
01117030216,2012,5030.0
01117030217,2012,4818.0
01117030303,2012,6568.0
01117030304,2012,5245.0
01117030305,2012,3881.0
01117030306,2012,2766.0
01117030314,2012,1884.0
01117030315,2012,3637.0
01117030316,2012,4193.0
01117030317,2012,3265.0
01117030319,2012,1210.0
01117030320,2012,4234.0
01117030330,2012,4697.0
01117030331,2012,4043.0
01117030332,2012,861.0
01117030333,2012,3888.0
01117030334,2012,3198.0
01117030336,2012,5303.0
01117030337,2012,1362.0
01117030340,2012,4491.0
01117030341,2012,1363.0
01117030342,2012,2182.0
01117030344,2012,2224.0
01117030345,2012,2785.0
01117030405,2012,829.0
01117030406,2012,2545.0
01117030407,2012,1529.0
01117030408,2012,2156.0
01117030501,2012,4457.0
01117030502,2012,1684.0
01117030604,2012,5286.0
01117030605,2012,5297.0
01117030607,2012,4263.0
01117030608,2012,2553.0
01117030609,2012,5682.0
01117030701,2012,3352.0
01117030703,2012,3258.0
01117030704,2012,3265.0
01117030800,2012,3372.0
01117030900,2012,2453.0
01117980000,2012,25.0
01127020100,2012,3063.0
01127020200,2012,3884.0
01127020300,2012,5855.0
01127020400,2012,1629.0
01127020600,2012,2394.0
01127020700,2012,3052.0
01127020800,2012,5027.0
01127020900,2012,3940.0
01127021000,2012,3647.0
01127021100,2012,3558.0
01127021200,2012,3320.0
01127021300,2012,3416.0
01127021400,2012,3640.0
01127021500,2012,2830.0
01127021600,2012,1158.0
01127021700,2012,4211.0
01127021800,2012,3625.0
01127021900,2012,2285.0
04013010101,2012,4134.0
04013010102,2012,4329.0
04013030401,2012,3584.0
04013030402,2012,2928.0
04013040502,2012,4493.0
04013040506,2012,5390.0
04013040507,2012,6296.0
04013040512,2012,1660.0
04013040513,2012,3023.0
04013040514,2012,2992.0
04013040515,2012,2952.0
04013040516,2012,2003.0
04013040517,2012,4675.0
04013040518,2012,5426.0
04013040519,2012,3200.0
04013040520,2012,3254.0
04013040521,2012,3759.0
04013040522,2012,4244.0
04013040523,2012,2941.0
04013040524,2012,1256.0
04013040525,2012,2976.0
04013040526,2012,2169.0
04013040527,2012,3630.0
04013040528,2012,5670.0
04013040529,2012,2751.0
04013040530,2012,3060.0
04013040531,2012,2250.0
04013050603,2012,2154.0
04013050604,2012,2262.0
04013050605,2012,3428.0
04013050606,2012,4313.0
04013050607,2012,3304.0
04013050608,2012,3469.0
04013050609,2012,2641.0
04013050610,2012,3872.0
04013050611,2012,1405.0
04013050701,2012,2334.0
04013050702,2012,2080.0
04013060801,2012,2128.0
04013060802,2012,1197.0
04013060901,2012,1999.0
04013060902,2012,618.0
04013060903,2012,1518.0
04013060904,2012,1524.0
04013061009,2012,4138.0
04013061010,2012,3447.0
04013061011,2012,2672.0
04013061012,2012,4598.0
04013061013,2012,2880.0
04013061014,2012,2648.0
04013061015,2012,2977.0
04013061016,2012,2381.0
04013061017,2012,1440.0
04013061018,2012,4120.0
04013061019,2012,1618.0
04013061020,2012,2278.0
04013061021,2012,756.0
04013061022,2012,4191.0
04013061023,2012,5085.0
04013061024,2012,874.0
04013061025,2012,4732.0
04013061026,2012,3797.0
04013061027,2012,3777.0
04013061028,2012,1720.0
04013061029,2012,3978.0
04013061030,2012,5541.0
04013061031,2012,1502.0
04013061032,2012,3922.0
04013061033,2012,5009.0
04013061034,2012,4068.0
04013061035,2012,3821.0
04013061036,2012,1915.0
04013061037,2012,3037.0
04013061038,2012,2366.0
04013061039,2012,2683.0
04013061040,2012,2602.0
04013061041,2012,1195.0
04013061042,2012,1434.0
04013061043,2012,1119.0
04013061044,2012,3862.0
04013061045,2012,3899.0
04013061046,2012,2191.0
04013061047,2012,1917.0
04013061100,2012,1884.0
04013061200,2012,1311.0
04013061300,2012,663.0
04013061401,2012,149.0
04013061402,2012,793.0
04013071503,2012,4596.0
04013071504,2012,3602.0
04013071505,2012,5361.0
04013071506,2012,3833.0
