GEOID,year,m80
04013318700,2011,0
04013318800,2011,0
04013318900,2011,20
04013319000,2011,0
04013319101,2011,0
04013319103,2011,4
04013319104,2011,0
04013319201,2011,6
04013319202,2011,0
04013319300,2011,0
04013319401,2011,23
04013319402,2011,20
04013319403,2011,8
04013319404,2011,61
04013319500,2011,31
04013319600,2011,46
04013319703,2011,0
04013319704,2011,34
04013319705,2011,20
04013319706,2011,0
04013319800,2011,2
04013319902,2011,21
04013319903,2011,43
04013319904,2011,12
04013319905,2011,38
04013319906,2011,24
04013319907,2011,9
04013319908,2011,9
04013319909,2011,18
04013319910,2011,22
04013320001,2011,0
04013320002,2011,36
04013320007,2011,0
04013320100,2011,12
04013420104,2011,21
04013420105,2011,24
04013420107,2011,18
04013420108,2011,0
04013420109,2011,0
04013420110,2011,44
04013420111,2011,10
04013420112,2011,0
04013420113,2011,76
04013420114,2011,0
04013420115,2011,31
04013420116,2011,33
04013420202,2011,144
04013420206,2011,270
04013420207,2011,53
04013420208,2011,17
04013420209,2011,124
04013420210,2011,47
04013420211,2011,38
04013420212,2011,45
04013420213,2011,93
04013420214,2011,148
04013420215,2011,23
04013420216,2011,45
04013420301,2011,0
04013420302,2011,33
04013420303,2011,33
04013420304,2011,0
04013420401,2011,59
04013420402,2011,0
04013420501,2011,9
04013420503,2011,7
04013420504,2011,25
04013420602,2011,26
04013420603,2011,0
04013420604,2011,18
04013420704,2011,4
04013420705,2011,14
04013420706,2011,19
04013420707,2011,148
04013420708,2011,129
04013420709,2011,172
04013420710,2011,55
04013420800,2011,0
04013420901,2011,26
04013420902,2011,22
04013421001,2011,48
04013421002,2011,10
04013421101,2011,17
04013421102,2011,16
04013421201,2011,0
04013421202,2011,21
04013421302,2011,4
04013421303,2011,43
04013421304,2011,16
04013421400,2011,21
04013421501,2011,27
04013421502,2011,0
04013421601,2011,0
04013421602,2011,2
04013421701,2011,44
04013421702,2011,27
04013421801,2011,0
04013421802,2011,15
04013421901,2011,0
04013421902,2011,0
04013422001,2011,0
04013422002,2011,7
04013422102,2011,54
04013422103,2011,29
04013422104,2011,0
04013422105,2011,7
04013422106,2011,2
04013422107,2011,0
04013422203,2011,0
04013422204,2011,0
04013422205,2011,0
04013422209,2011,11
04013422210,2011,0
04013422211,2011,20
04013422212,2011,12
04013422213,2011,0
04013422215,2011,2
04013422216,2011,17
04013422217,2011,0
04013422218,2011,8
04013422219,2011,0
04013422220,2011,1
04013422221,2011,6
04013422222,2011,1
04013422301,2011,37
04013422302,2011,4
04013422304,2011,0
04013422305,2011,4
04013422307,2011,0
04013422308,2011,10
04013422309,2011,20
04013422401,2011,8
04013422402,2011,16
04013422403,2011,35
04013422404,2011,0
04013422501,2011,5
04013422502,2011,6
04013422503,2011,49
04013422504,2011,41
04013422506,2011,18
04013422507,2011,12
04013422508,2011,0
04013422509,2011,11
04013422510,2011,0
04013422511,2011,0
04013422512,2011,31
04013422513,2011,63
04013422514,2011,32
04013422606,2011,17
04013422607,2011,169
04013422609,2011,58
04013422610,2011,207
04013422615,2011,1
04013422616,2011,37
04013422617,2011,26
04013422618,2011,239
04013422620,2011,27
04013422621,2011,13
04013422622,2011,22
04013422623,2011,0
04013422624,2011,192
04013422625,2011,61
04013422626,2011,242
04013422627,2011,32
04013422628,2011,62
04013422629,2011,14
04013422630,2011,74
04013422631,2011,12
04013422632,2011,148
04013422633,2011,21
04013422634,2011,22
04013422635,2011,90
04013422636,2011,31
04013422637,2011,0
04013422638,2011,24
04013422639,2011,370
04013422640,2011,94
04013422641,2011,10
04013422642,2011,0
04013422643,2011,16
04013422644,2011,65
04013422646,2011,0
04013522800,2011,0
04013522901,2011,34
04013522903,2011,0
04013522904,2011,0
04013523002,2011,36
04013523003,2011,14
04013523005,2011,0
04013523006,2011,36
04013523102,2011,0
04013523103,2011,17
04013523104,2011,12
04013610000,2011,54
04013610100,2011,0
04013610200,2011,20
04013610300,2011,55
04013610400,2011,9
04013610500,2011,0
04013610600,2011,0
04013610700,2011,30
04013610800,2011,0
04013610900,2011,13
04013611000,2011,0
04013611100,2011,0
04013611200,2011,6
04013611300,2011,15
04013611400,2011,0
04013611500,2011,0
04013611600,2011,0
04013611700,2011,46
04013611800,2011,14
04013611900,2011,2
04013612000,2011,0
04013612200,2011,23
04013612300,2011,0
04013612400,2011,21
04013612500,2011,13
04013612600,2011,47
04013612700,2011,14
04013612800,2011,0
04013612900,2011,0
04013613000,2011,28
04013613100,2011,99
04013613200,2011,29
04013613300,2011,79
04013613400,2011,151
04013613500,2011,26
04013613600,2011,7
04013613700,2011,19
04013613800,2011,0
04013613900,2011,14
04013614000,2011,3
04013614100,2011,3
04013614200,2011,28
04013614300,2011,25
04013614400,2011,28
04013614500,2011,0
04013614600,2011,9
04013614700,2011,0
04013614800,2011,17
04013614900,2011,19
04013615000,2011,59
04013615100,2011,0
04013615200,2011,0
04013615300,2011,65
04013615400,2011,170
04013615500,2011,224
04013615600,2011,194
04013615700,2011,0
04013615800,2011,21
04013615900,2011,11
04013616000,2011,0
04013616100,2011,0
04013616200,2011,0
04013616300,2011,0
04013616400,2011,47
04013616500,2011,0
04013616600,2011,17
04013616700,2011,0
04013616800,2011,49
04013616900,2011,58
04013617000,2011,33
04013617100,2011,0
04013617200,2011,25
04013617300,2011,0
04013617400,2011,245
04013617500,2011,112
04013617600,2011,42
04013617700,2011,16
04013617800,2011,15
04013617900,2011,46
04013618000,2011,10
04013618100,2011,0
04013618200,2011,17
04013618300,2011,20
04013618400,2011,3
04013618500,2011,0
04013618600,2011,0
04013618700,2011,0
04013618800,2011,15
04013618900,2011,18
04013619000,2011,37
04013619100,2011,0
04013619200,2011,0
04013619300,2011,28
04013619400,2011,7
04013619500,2011,60
04013619600,2011,0
04013619700,2011,14
04013619800,2011,10
04013619900,2011,40
04013723303,2011,0
04013723304,2011,0
04013723305,2011,12
04013723306,2011,0
04013723307,2011,5
04013723308,2011,44
04013810000,2011,11
04013810100,2011,23
04013810200,2011,16
04013810300,2011,13
04013810400,2011,4
04013810500,2011,52
04013810600,2011,0
04013810700,2011,0
04013810800,2011,19
04013810900,2011,13
04013811000,2011,0
04013811100,2011,14
04013811200,2011,0
04013811300,2011,0
04013811400,2011,0
04013811500,2011,34
04013811600,2011,44
04013811700,2011,23
04013811800,2011,0
04013811900,2011,17
04013812000,2011,0
04013812100,2011,0
04013812200,2011,42
04013812300,2011,0
04013812400,2011,1
04013812500,2011,0
04013812600,2011,0
04013812700,2011,48
04013812800,2011,0
04013812900,2011,12
04013813000,2011,74
04013813100,2011,0
04013813200,2011,5
04013813300,2011,0
04013813400,2011,0
04013813500,2011,0
04013813600,2011,0
04013813700,2011,235
04013813800,2011,166
04013813900,2011,0
04013814000,2011,39
04013814100,2011,0
04013814200,2011,22
04013814300,2011,0
04013814400,2011,9
04013814500,2011,9
04013814600,2011,9
04013814700,2011,29
04013814800,2011,0
04013814900,2011,0
04013815000,2011,0
04013815100,2011,0
04013815200,2011,22
04013815300,2011,15
04013815400,2011,0
04013815500,2011,0
04013815600,2011,0
04013815700,2011,0
04013815800,2011,0
04013815900,2011,0
04013816000,2011,0
04013816100,2011,32
04013816200,2011,0
04013816300,2011,52
04013816400,2011,124
04013816500,2011,0
04013816600,2011,0
04013816700,2011,0
04013816800,2011,0
04013816900,2011,0
04013817000,2011,0
04013817100,2011,0
04013817200,2011,34
04013817300,2011,220
04013817400,2011,219
04013817500,2011,117
04013817600,2011,0
04013940700,2011,0
04013941000,2011,5
04013941100,2011,0
04013941200,2011,0
04013941300,2011,36
04013980100,2011,0
04013980400,2011,0
04013980500,2011,0
04013980600,2011,0
04013980700,2011,0
04019000100,2011,0
04019000200,2011,38
04019000300,2011,0
04019000400,2011,17
04019000500,2011,2
04019000600,2011,44
04019000700,2011,123
04019000800,2011,21
04019000900,2011,38
04019001000,2011,0
04019001100,2011,62
04019001200,2011,0
04019001302,2011,20
04019001303,2011,101
04019001304,2011,37
04019001400,2011,21
04019001500,2011,40
04019001600,2011,49
04019001700,2011,14
04019001801,2011,15
04019001802,2011,0
04019001900,2011,20
04019002000,2011,75
04019002100,2011,27
04019002201,2011,35
04019002202,2011,0
04019002300,2011,13
04019002400,2011,63
04019002501,2011,85
04019002503,2011,63
04019002504,2011,74
04019002505,2011,0
04019002506,2011,26
04019002602,2011,6
04019002603,2011,0
04019002604,2011,0
04019002701,2011,0
04019002702,2011,39
04019002703,2011,10
04019002801,2011,15
04019002802,2011,9
04019002803,2011,0
04019002901,2011,35
04019002903,2011,0
04019002904,2011,116
04019002905,2011,15
04019003002,2011,50
04019003003,2011,20
04019003004,2011,29
04019003101,2011,15
04019003102,2011,50
04019003200,2011,32
04019003302,2011,38
04019003303,2011,107
04019003304,2011,55
04019003400,2011,0
04019003501,2011,54
04019003502,2011,39
04019003503,2011,24
04019003504,2011,50
04019003600,2011,0
04019003702,2011,20
04019003704,2011,16
04019003705,2011,9
04019003706,2011,44
04019003707,2011,28
04019003801,2011,36
04019003802,2011,18
04019003901,2011,20
04019003902,2011,33
04019003903,2011,12
04019004008,2011,13
04019004010,2011,76
04019004011,2011,202
04019004022,2011,64
04019004025,2011,124
04019004026,2011,18
04019004029,2011,0
04019004030,2011,4
04019004031,2011,77
04019004032,2011,93
04019004033,2011,32
04019004034,2011,4
04019004035,2011,88
04019004036,2011,29
04019004037,2011,0
04019004038,2011,17
04019004039,2011,53
04019004042,2011,25
04019004043,2011,10
04019004044,2011,32
04019004046,2011,30
04019004047,2011,28
04019004048,2011,33
04019004049,2011,44
04019004050,2011,18
04019004051,2011,78
04019004052,2011,44
04019004053,2011,29
04019004054,2011,37
04019004055,2011,45
04019004056,2011,23
04019004057,2011,29
04019004058,2011,30
04019004061,2011,21
04019004062,2011,0
04019004063,2011,0
04019004064,2011,26
04019004065,2011,0
04019004066,2011,0
04019004067,2011,118
04019004068,2011,115
04019004069,2011,67
04019004070,2011,0
04019004071,2011,49
04019004072,2011,46
04019004073,2011,12
04019004074,2011,0
04019004107,2011,39
04019004109,2011,115
04019004110,2011,0
04019004112,2011,45
04019004113,2011,0
04019004114,2011,24
04019004115,2011,0
04019004116,2011,9
04019004117,2011,21
04019004119,2011,108
04019004120,2011,0
04019004122,2011,0
04019004307,2011,184
04019004310,2011,0
04019004311,2011,22
04019004312,2011,31
04019004313,2011,10
04019004316,2011,27
04019004317,2011,108
04019004320,2011,0
04019004321,2011,14
04019004322,2011,0
04019004323,2011,0
04019004324,2011,99
04019004325,2011,68
04019004326,2011,79
04019004327,2011,69
04019004328,2011,233
04019004329,2011,25
04019004330,2011,130
04019004331,2011,45
04019004332,2011,182
04019004333,2011,0
04019004334,2011,0
04019004404,2011,202
04019004407,2011,61
04019004411,2011,0
04019004412,2011,22
04019004413,2011,41
04019004414,2011,27
04019004415,2011,0
04019004418,2011,11
04019004419,2011,36
04019004421,2011,58
04019004422,2011,35
04019004423,2011,16
04019004424,2011,0
04019004425,2011,29
04019004426,2011,13
04019004427,2011,115
04019004428,2011,0
04019004429,2011,28
04019004430,2011,0
04019004431,2011,0
04019004504,2011,52
04019004505,2011,115
04019004506,2011,12
04019004508,2011,29
04019004510,2011,16
04019004511,2011,0
04019004512,2011,14
04019004513,2011,64
04019004610,2011,54
04019004613,2011,3
04019004614,2011,45
04019004615,2011,25
04019004616,2011,64
04019004617,2011,61
04019004618,2011,55
04019004619,2011,86
04019004620,2011,4
04019004621,2011,75
04019004622,2011,35
04019004623,2011,67
04019004624,2011,30
04019004625,2011,17
04019004626,2011,13
04019004627,2011,0
04019004628,2011,15
04019004630,2011,19
04019004631,2011,40
04019004632,2011,12
04019004633,2011,72
04019004634,2011,4
04019004635,2011,112
04019004636,2011,62
04019004638,2011,70
04019004639,2011,9
04019004640,2011,0
04019004641,2011,18
04019004642,2011,166
04019004643,2011,250
04019004644,2011,15
04019004645,2011,17
04019004646,2011,52
04019004647,2011,14
04019004710,2011,55
04019004711,2011,62
04019004712,2011,32
04019004713,2011,128
04019004714,2011,28
04019004715,2011,68
04019004716,2011,60
04019004717,2011,17
04019004718,2011,31
04019004719,2011,37
04019004720,2011,54
04019004721,2011,46
04019004722,2011,75
04019004723,2011,0
04019004724,2011,0
04019004725,2011,21
04019004726,2011,60
04019410501,2011,1
04019410502,2011,7
04019410503,2011,121
04019470400,2011,86
04019470500,2011,23
04019940600,2011,0
04019940700,2011,0
04019940800,2011,8
04019940900,2011,5
04019941000,2011,8
04021000201,2011,22
04021000204,2011,28
04021000205,2011,37
04021000206,2011,0
04021000207,2011,0
04021000208,2011,0
04021000209,2011,0
04021000210,2011,0
04021000211,2011,0
04021000212,2011,0
04021000213,2011,0
04021000214,2011,50
04021000215,2011,0
04021000307,2011,14
04021000308,2011,29
04021000309,2011,97
04021000310,2011,126
04021000311,2011,0
04021000312,2011,0
04021000313,2011,119
04021000314,2011,85
04021000315,2011,24
04021000316,2011,116
04021000317,2011,74
04021000318,2011,158
04021000319,2011,51
04021000400,2011,47
04021000603,2011,50
04021000604,2011,182
04021000700,2011,24
04021000801,2011,118
04021000802,2011,0
04021000803,2011,13
04021000901,2011,0
04021000902,2011,0
04021001000,2011,21
04021001100,2011,14
04021001200,2011,44
04021001301,2011,90
04021001303,2011,0
04021001304,2011,94
04021001305,2011,88
04021001306,2011,25
04021001403,2011,57
04021001404,2011,33
04021001405,2011,74
04021001406,2011,36
04021001407,2011,13
04021001408,2011,11
04021001500,2011,16
04021001600,2011,75
04021001701,2011,0
04021001702,2011,0
04021001703,2011,0
04021001704,2011,7
04021001705,2011,26
04021001706,2011,0
04021001707,2011,25
04021001708,2011,0
04021001709,2011,0
04021001710,2011,0
04021001711,2011,0
04021001900,2011,24
04021002001,2011,0
04021002002,2011,16
04021002003,2011,41
04021002101,2011,44
04021002102,2011,0
04021002103,2011,0
04021002200,2011,47
04021002300,2011,26
04021002400,2011,27
04021941200,2011,37
04021941300,2011,14
04021941400,2011,21
01007010001,2012,45.0
01007010002,2012,23.0
01007010003,2012,57.0
01007010004,2012,36.0
01009050101,2012,44.0
01009050102,2012,92.0
01009050200,2012,26.0
01009050300,2012,41.0
01009050400,2012,19.0
01009050500,2012,34.0
01009050601,2012,22.0
01009050602,2012,43.0
01009050700,2012,103.0
01021060101,2012,47.0
01021060102,2012,54.0
01021060200,2012,29.0
01021060300,2012,20.0
01021060401,2012,20.0
01021060402,2012,17.0
01021060500,2012,24.0
01021060600,2012,10.0
01021060700,2012,12.0
01073000100,2012,0.0
01073000300,2012,28.0
01073000400,2012,0.0
01073000500,2012,1.0
01073000700,2012,18.0
01073000800,2012,47.0
01073001100,2012,7.0
01073001200,2012,27.0
01073001400,2012,25.0
01073001500,2012,18.0
01073001600,2012,31.0
01073001902,2012,31.0
01073002000,2012,33.0
01073002100,2012,11.0
01073002200,2012,7.0
01073002303,2012,0.0
01073002305,2012,0.0
01073002306,2012,16.0
01073002400,2012,0.0
01073002700,2012,0.0
01073002900,2012,19.0
01073003001,2012,19.0
01073003002,2012,32.0
01073003100,2012,27.0
01073003200,2012,22.0
01073003300,2012,4.0
01073003400,2012,4.0
01073003500,2012,0.0
01073003600,2012,23.0
01073003700,2012,124.0
01073003802,2012,11.0
01073003803,2012,19.0
01073003900,2012,24.0
01073004000,2012,20.0
01073004200,2012,0.0
01073004500,2012,0.0
01073004701,2012,19.0
01073004702,2012,29.0
01073004800,2012,36.0
01073004901,2012,28.0
01073004902,2012,7.0
01073005000,2012,10.0
01073005101,2012,0.0
01073005103,2012,0.0
01073005104,2012,0.0
01073005200,2012,12.0
01073005302,2012,40.0
01073005500,2012,21.0
01073005600,2012,66.0
01073005701,2012,0.0
01073005702,2012,48.0
01073005800,2012,9.0
01073005903,2012,27.0
01073005905,2012,64.0
01073005907,2012,8.0
01073005908,2012,21.0
01073005909,2012,31.0
01073005910,2012,0.0
01073010001,2012,13.0
01073010002,2012,41.0
01073010100,2012,0.0
01073010200,2012,0.0
01073010301,2012,0.0
01073010302,2012,7.0
01073010401,2012,13.0
01073010402,2012,32.0
01073010500,2012,9.0
01073010602,2012,73.0
01073010603,2012,0.0
01073010701,2012,1.0
01073010702,2012,0.0
01073010703,2012,18.0
01073010704,2012,21.0
01073010705,2012,26.0
01073010706,2012,44.0
01073010801,2012,40.0
01073010802,2012,59.0
01073010803,2012,74.0
01073010804,2012,41.0
01073010805,2012,56.0
01073010900,2012,18.0
01073011001,2012,24.0
01073011002,2012,0.0
01073011104,2012,71.0
01073011107,2012,44.0
01073011108,2012,48.0
01073011109,2012,81.0
01073011110,2012,10.0
01073011111,2012,38.0
01073011205,2012,50.0
01073011206,2012,17.0
01073011207,2012,31.0
01073011208,2012,30.0
01073011209,2012,8.0
01073011210,2012,8.0
01073011301,2012,19.0
01073011302,2012,50.0
01073011400,2012,92.0
01073011500,2012,51.0
01073011600,2012,14.0
01073011703,2012,126.0
01073011704,2012,52.0
01073011705,2012,77.0
01073011706,2012,5.0
01073011802,2012,42.0
01073011803,2012,32.0
01073011804,2012,42.0
01073011901,2012,23.0
01073011904,2012,39.0
01073012001,2012,33.0
01073012002,2012,91.0
01073012103,2012,24.0
01073012104,2012,12.0
01073012200,2012,23.0
01073012302,2012,39.0
01073012304,2012,18.0
01073012305,2012,78.0
01073012401,2012,40.0
01073012402,2012,20.0
01073012403,2012,18.0
01073012500,2012,40.0
01073012602,2012,18.0
01073012701,2012,19.0
01073012703,2012,17.0
01073012704,2012,30.0
01073012802,2012,38.0
01073012803,2012,41.0
01073012905,2012,66.0
01073012906,2012,64.0
01073012907,2012,33.0
01073012908,2012,0.0
01073012910,2012,16.0
01073012911,2012,43.0
01073012912,2012,30.0
01073012913,2012,8.0
01073012914,2012,11.0
01073012915,2012,41.0
01073013002,2012,21.0
01073013100,2012,34.0
01073013200,2012,5.0
01073013300,2012,33.0
01073013400,2012,10.0
01073013601,2012,6.0
01073013801,2012,43.0
01073013901,2012,0.0
01073013902,2012,39.0
01073014001,2012,104.0
01073014002,2012,19.0
01073014102,2012,68.0
01073014104,2012,48.0
01073014105,2012,59.0
01073014203,2012,48.0
01073014204,2012,24.0
01073014301,2012,21.0
01073014302,2012,27.0
01073014404,2012,41.0
01073014405,2012,11.0
01073014406,2012,153.0
01073014408,2012,16.0
01073014409,2012,55.0
01073014410,2012,64.0
01073014412,2012,22.0
01073014413,2012,52.0
01113030200,2012,0.0
01113030300,2012,10.0
01113030401,2012,11.0
01113030402,2012,86.0
01113030500,2012,8.0
01113030600,2012,38.0
01113030700,2012,23.0
01113030800,2012,28.0
01113030901,2012,13.0
01113030902,2012,10.0
01113031000,2012,39.0
01113031100,2012,21.0
01113031200,2012,10.0
01115040103,2012,123.0
01115040104,2012,71.0
01115040105,2012,29.0
01115040106,2012,13.0
01115040201,2012,19.0
01115040203,2012,9.0
01115040204,2012,104.0
01115040205,2012,75.0
01115040300,2012,26.0
01115040401,2012,49.0
01115040402,2012,33.0
01115040501,2012,9.0
01115040502,2012,48.0
01117030102,2012,15.0
01117030103,2012,20.0
01117030211,2012,19.0
01117030212,2012,11.0
01117030213,2012,0.0
01117030214,2012,57.0
01117030215,2012,14.0
01117030216,2012,0.0
01117030217,2012,92.0
01117030303,2012,37.0
01117030304,2012,35.0
01117030305,2012,23.0
01117030306,2012,0.0
01117030314,2012,24.0
01117030315,2012,100.0
01117030316,2012,0.0
01117030317,2012,43.0
01117030319,2012,2.0
01117030320,2012,6.0
01117030330,2012,51.0
01117030331,2012,7.0
01117030332,2012,0.0
01117030333,2012,76.0
01117030334,2012,0.0
01117030336,2012,29.0
01117030337,2012,0.0
01117030340,2012,16.0
01117030341,2012,11.0
01117030342,2012,9.0
01117030344,2012,23.0
01117030345,2012,53.0
01117030405,2012,0.0
01117030406,2012,37.0
01117030407,2012,15.0
01117030408,2012,34.0
01117030501,2012,14.0
01117030502,2012,0.0
01117030604,2012,71.0
01117030605,2012,14.0
01117030607,2012,15.0
01117030608,2012,0.0
01117030609,2012,12.0
01117030701,2012,0.0
01117030703,2012,0.0
01117030704,2012,52.0
01117030800,2012,25.0
01117030900,2012,8.0
01117980000,2012,0.0
01127020100,2012,26.0
01127020200,2012,25.0
01127020300,2012,79.0
01127020400,2012,34.0
01127020600,2012,11.0
01127020700,2012,58.0
01127020800,2012,39.0
01127020900,2012,11.0
01127021000,2012,26.0
01127021100,2012,53.0
01127021200,2012,39.0
01127021300,2012,14.0
01127021400,2012,10.0
01127021500,2012,30.0
01127021600,2012,0.0
01127021700,2012,62.0
01127021800,2012,20.0
01127021900,2012,30.0
04013010101,2012,109.0
04013010102,2012,96.0
04013030401,2012,98.0
04013030402,2012,51.0
04013040502,2012,104.0
04013040506,2012,234.0
04013040507,2012,404.0
04013040512,2012,169.0
04013040513,2012,312.0
04013040514,2012,287.0
04013040515,2012,208.0
04013040516,2012,27.0
04013040517,2012,15.0
04013040518,2012,59.0
04013040519,2012,36.0
04013040520,2012,0.0
04013040521,2012,8.0
04013040522,2012,348.0
04013040523,2012,167.0
04013040524,2012,5.0
04013040525,2012,97.0
04013040526,2012,70.0
04013040527,2012,142.0
04013040528,2012,353.0
04013040529,2012,86.0
04013040530,2012,0.0
04013040531,2012,113.0
04013050603,2012,32.0
04013050604,2012,20.0
04013050605,2012,0.0
04013050606,2012,23.0
04013050607,2012,32.0
04013050608,2012,0.0
04013050609,2012,28.0
04013050610,2012,0.0
04013050611,2012,11.0
04013050701,2012,23.0
04013050702,2012,2.0
04013060801,2012,102.0
04013060802,2012,24.0
04013060901,2012,35.0
04013060902,2012,24.0
04013060903,2012,8.0
04013060904,2012,72.0
04013061009,2012,60.0
04013061010,2012,48.0
04013061011,2012,0.0
04013061012,2012,23.0
04013061013,2012,0.0
04013061014,2012,0.0
04013061015,2012,0.0
04013061016,2012,0.0
04013061017,2012,0.0
04013061018,2012,135.0
04013061019,2012,0.0
04013061020,2012,0.0
04013061021,2012,0.0
04013061022,2012,8.0
04013061023,2012,0.0
04013061024,2012,0.0
04013061025,2012,0.0
04013061026,2012,10.0
04013061027,2012,18.0
04013061028,2012,0.0
04013061029,2012,0.0
04013061030,2012,29.0
04013061031,2012,0.0
04013061032,2012,0.0
04013061033,2012,0.0
04013061034,2012,1.0
04013061035,2012,24.0
04013061036,2012,0.0
04013061037,2012,0.0
04013061038,2012,14.0
04013061039,2012,2.0
04013061040,2012,35.0
04013061041,2012,0.0
04013061042,2012,9.0
04013061043,2012,0.0
04013061044,2012,7.0
04013061045,2012,21.0
04013061046,2012,0.0
04013061047,2012,33.0
04013061100,2012,0.0
04013061200,2012,32.0
04013061300,2012,13.0
04013061401,2012,0.0
04013061402,2012,6.0
04013071503,2012,292.0
04013071504,2012,263.0
04013071505,2012,344.0
04013071506,2012,245.0
04013071509,2012,25.0
04013071510,2012,17.0
04013071511,2012,25.0
04013071512,2012,0.0
04013071513,2012,19.0
04013071514,2012,0.0
04013071515,2012,106.0
04013071516,2012,113.0
04013071517,2012,33.0
04013071600,2012,31.0
04013071701,2012,24.0
04013071702,2012,288.0
04013071801,2012,188.0
04013071802,2012,277.0
04013071903,2012,56.0
04013071906,2012,0.0
04013071909,2012,40.0
04013071910,2012,50.0
04013071911,2012,9.0
04013071912,2012,2.0
04013071913,2012,12.0
04013071914,2012,1.0
04013071915,2012,50.0
04013082002,2012,39.0
04013082007,2012,2.0
04013082008,2012,10.0
04013082009,2012,0.0
04013082010,2012,18.0
04013082012,2012,6.0
04013082016,2012,0.0
04013082017,2012,0.0
04013082018,2012,0.0
04013082019,2012,4.0
04013082020,2012,13.0
04013082021,2012,5.0
04013082022,2012,0.0
04013082023,2012,0.0
04013082024,2012,0.0
04013082025,2012,0.0
04013082026,2012,0.0
04013082027,2012,0.0
04013082028,2012,0.0
04013082203,2012,0.0
04013082204,2012,0.0
04013082205,2012,9.0
04013082206,2012,0.0
04013082207,2012,6.0
04013082208,2012,39.0
04013082209,2012,0.0
04013082210,2012,7.0
04013082211,2012,9.0
04013083000,2012,0.0
04013092305,2012,11.0
04013092306,2012,0.0
04013092307,2012,28.0
04013092308,2012,24.0
04013092309,2012,85.0
04013092311,2012,0.0
04013092312,2012,21.0
04013092401,2012,17.0
04013092402,2012,11.0
04013092500,2012,50.0
04013092600,2012,10.0
04013092705,2012,10.0
04013092708,2012,9.0
04013092709,2012,17.0
04013092710,2012,37.0
04013092711,2012,10.0
04013092712,2012,1.0
04013092713,2012,4.0
04013092715,2012,14.0
04013092716,2012,35.0
04013092717,2012,0.0
04013092718,2012,0.0
04013092719,2012,0.0
04013092720,2012,18.0
04013092721,2012,25.0
04013092723,2012,51.0
04013092724,2012,0.0
04013092801,2012,0.0
04013092802,2012,13.0
04013092900,2012,4.0
04013093001,2012,0.0
04013093002,2012,12.0
04013093101,2012,25.0
04013093104,2012,22.0
04013093105,2012,19.0
04013093106,2012,5.0
04013093200,2012,16.0
04013103205,2012,4.0
04013103206,2012,16.0
04013103207,2012,38.0
04013103208,2012,83.0
04013103209,2012,66.0
04013103210,2012,6.0
04013103211,2012,36.0
04013103212,2012,12.0
04013103214,2012,0.0
04013103215,2012,43.0
04013103216,2012,48.0
04013103217,2012,68.0
04013103219,2012,0.0
04013103220,2012,45.0
04013103302,2012,12.0
04013103303,2012,32.0
04013103304,2012,0.0
04013103305,2012,27.0
04013103306,2012,0.0
04013103400,2012,24.0
04013103501,2012,13.0
04013103502,2012,27.0
04013103604,2012,37.0
04013103605,2012,127.0
04013103606,2012,13.0
04013103607,2012,13.0
04013103608,2012,2.0
04013103609,2012,0.0
04013103611,2012,33.0
04013103612,2012,15.0
04013103614,2012,0.0
04013103615,2012,9.0
04013103701,2012,0.0
04013103702,2012,8.0
04013103900,2012,0.0
04013104000,2012,106.0
04013104100,2012,36.0
04013104202,2012,51.0
04013104203,2012,12.0
04013104204,2012,24.0
04013104205,2012,0.0
04013104206,2012,42.0
04013104207,2012,22.0
04013104212,2012,0.0
04013104214,2012,34.0
04013104215,2012,11.0
04013104216,2012,23.0
04013104217,2012,23.0
04013104218,2012,0.0
04013104219,2012,13.0
04013104221,2012,8.0
04013104222,2012,0.0
04013104223,2012,26.0
04013104224,2012,24.0
04013104225,2012,9.0
04013104226,2012,9.0
04013104227,2012,46.0
04013104301,2012,9.0
04013104302,2012,0.0
04013104401,2012,26.0
04013104402,2012,14.0
04013104501,2012,16.0
04013104502,2012,0.0
04013104600,2012,36.0
04013104701,2012,7.0
04013104702,2012,14.0
04013104801,2012,20.0
04013104802,2012,34.0
04013104900,2012,35.0
04013105002,2012,39.0
04013105003,2012,21.0
04013105004,2012,37.0
04013105101,2012,44.0
04013105102,2012,58.0
04013105103,2012,84.0
04013105200,2012,38.0
04013105300,2012,29.0
04013105400,2012,40.0
04013105501,2012,10.0
04013105502,2012,0.0
04013105503,2012,0.0
04013105601,2012,8.0
04013105602,2012,43.0
04013105701,2012,7.0
04013105702,2012,52.0
04013105800,2012,65.0
04013105900,2012,40.0
04013106001,2012,8.0
04013106002,2012,12.0
04013106003,2012,0.0
04013106100,2012,42.0
04013106200,2012,54.0
04013106300,2012,62.0
04013106400,2012,31.0
04013106501,2012,11.0
04013106502,2012,57.0
04013106600,2012,41.0
04013106701,2012,0.0
04013106702,2012,14.0
04013106703,2012,4.0
04013106801,2012,0.0
04013106802,2012,90.0
04013106900,2012,28.0
04013107000,2012,41.0
04013107101,2012,36.0
04013107102,2012,22.0
04013107201,2012,3.0
04013107202,2012,17.0
04013107300,2012,14.0
04013107400,2012,47.0
04013107500,2012,15.0
04013107601,2012,19.0
04013107602,2012,14.0
04013107700,2012,61.0
04013107800,2012,66.0
04013107900,2012,61.0
04013108000,2012,50.0
04013108100,2012,32.0
04013108200,2012,12.0
04013108301,2012,0.0
04013108302,2012,9.0
04013108400,2012,65.0
04013108501,2012,0.0
