id,year,upt
59,1993,83712089
59,1994,82564127
59,1995,83503354
59,1996,90533872
59,1997,96389937
59,1998,93990113
59,1999,99567800
59,2000,103030144
59,2001,101000283
59,2002,97517472
59,2003,98547887
59,2004,102088497
59,2005,98609744
59,2006,106273556
59,2007,113928156
59,2008,122976146
59,2009,115834273
59,2010,113637312
59,2011,117086557
59,2012,119952268
59,2013,123192043
59,2014,125340418
59,2015,126268526
59,2016,127384761
59,2017,127954193
60,1991,0
60,1992,0
60,1993,0
60,1994,0
60,1995,0
60,1996,0
60,1997,0
60,1998,0
60,1999,0
60,2000,100360
60,2001,494586
60,2002,817405
60,2003,1017956
60,2004,1749880
60,2005,10968661
60,2006,12397667
60,2007,14411630
60,2008,16623185
60,2009,19667886
60,2010,23404742
60,2011,25992868
60,2012,28540694
60,2013,30264506
60,2014,32942639
60,2015,34668278
60,2016,42732202
60,2017,46795663
61,1991,12494484
61,1992,13211974
61,1993,13008044
61,1994,13099580
61,1995,13354393
61,1996,13858740
61,1997,13968253
61,1998,14700724
61,1999,15117680
61,2000,15197994
61,2001,15140278
61,2002,14489277
61,2003,24543754
61,2004,24408361
61,2005,23880997
61,2006,23788391
61,2007,24051761
61,2008,23318705
61,2009,22510781
61,2010,22614325
61,2011,22346871
61,2012,22219140
61,2013,22395169
61,2014,22850673
61,2015,23657447
61,2016,24089468
61,2017,24239866
62,1991,2988858
62,1992,4945204
62,1993,5169770
62,1994,5350232
62,1995,5911473
62,1996,6897264
62,1997,8064873
62,1998,8337194
62,1999,8708746
62,2000,8063380
62,2001,9070637
62,2002,9384102
62,2003,8860946
62,2004,9712307
62,2005,8867291
62,2006,9678043
62,2007,10875413
62,2008,11918776
62,2009,11372498
62,2010,10041136
62,2011,9655130
62,2012,9093588
62,2013,9096345
62,2014,9810286
62,2015,10038230
62,2016,10251998
62,2017,10359529
63,1991,10063513
63,1992,10466957
63,1993,10653191
63,1994,12824384
63,1995,12270811
63,1996,12618872
63,1997,13927598
63,1998,13931267
63,1999,14458029
63,2000,14596536
63,2001,14511506
63,2002,13998841
63,2003,14331875
63,2004,15111891
63,2005,13395565
63,2006,13630165
63,2007,14519524
63,2008,16288954
63,2009,15560527
63,2010,15280450
63,2011,13444661
63,2012,11847684
63,2013,11646847
63,2014,11510558
63,2015,10321907
63,2016,9764786
63,2017,9678293
64,1991,4153610
64,1992,4187085
64,1993,4204895
64,1994,4311451
64,1995,4223108
64,1996,4338370
64,1997,4226767
64,1998,4344961
64,1999,4043977
64,2000,4207066
64,2001,4333216
64,2002,3806806
64,2003,4305817
64,2004,2986359
64,2005,3767625
64,2006,2659757
64,2007,4116654
64,2008,4381177
64,2009,4537677
64,2010,4388164
64,2011,4528750
64,2012,4685109
64,2013,4392581
64,2014,4445664
64,2015,4546845
64,2016,4716052
64,2017,4618078
65,1991,35509171
65,1992,35811007
65,1993,35574663
65,1994,35709343
65,1995,35102252
65,1996,38175676
65,1997,39623564
65,1998,40561318
65,1999,42313324
65,2000,42937994
65,2001,41832056
65,2002,40540812
65,2003,32801554
65,2004,25545374
65,2005,24425116
65,2006,24889685
65,2007,82333186
65,2008,87175484
65,2009,88335983
65,2010,79377826
65,2011,81529442
65,2012,85235926
65,2013,82105490
65,2014,91869905
65,2015,94919975
65,2016,92437294
65,2017,88194806
66,1991,11019990
66,1992,10473009
66,1993,10540873
66,1994,10741578
66,1995,11155613
66,1996,11758712
66,1997,12137102
66,1998,12369040
66,1999,12554274
66,2000,12569335
66,2001,12275383
66,2002,11898418
66,2003,11718686
66,2004,11983900
66,2005,11739344
66,2006,11909764
66,2007,11915207
66,2008,12337512
66,2009,12568151
66,2010,11333866
66,2011,11450347
66,2012,12081329
66,2013,12133052
66,2014,12528480
66,2015,12640231
66,2016,12005664
66,2017,10958725
67,1991,8252358
67,1992,10656170
67,1993,10602876
67,1994,7290587
67,1995,8961852
67,1996,10745025
67,1997,13563527
67,1998,18621103
67,1999,8648128
67,2000,7698134
67,2001,574563
67,2002,631195
67,2003,822945
67,2004,1207262
67,2005,1275255
67,2006,1593599
67,2007,1738213
67,2008,1881670
67,2009,2229533
67,2010,2042612
67,2011,2127945
67,2012,2277528
67,2013,2161114
67,2014,2145413
67,2015,2160324
67,2016,2120471
67,2017,1897974
68,1991,65376748
68,1992,66303403
68,1993,66598023
68,1994,65562037
68,1995,61109874
68,1996,61905288
68,1997,62065357
68,1998,66048771
68,1999,71874147
68,2000,73477709
68,2001,73347859
68,2002,69589375
68,2003,67235776
68,2004,56901430
68,2005,69698813
68,2006,73356649
68,2007,76966724
68,2008,81835735
68,2009,76343042
68,2010,78048647
68,2011,80886890
68,2012,81053506
68,2013,81368753
68,2014,84535513
68,2015,85832184
68,2016,82624619
68,2017,81927425
69,1991,0
69,1992,0
69,1993,0
69,1994,0
69,1995,0
69,1996,0
69,1997,0
69,1998,0
69,1999,5650504
69,2000,5974372
69,2001,5128746
69,2002,5515000
69,2003,6107795
69,2004,10497170
69,2005,11322949
69,2006,11806687
69,2007,11899119
69,2008,12963472
69,2009,13280535
69,2010,13653157
69,2011,13028395
69,2012,12810887
69,2013,13718939
69,2014,13067373
69,2015,12857395
69,2016,13398880
69,2017,13543777
70,1991,8338543
70,1992,8323705
70,1993,9836509
70,1994,10803594
70,1995,11027117
70,1996,8967661
70,1997,8256463
70,1998,9479149
70,1999,9570201
70,2000,9540883
70,2001,9815034
70,2002,9450976
70,2003,9758542
70,2004,10411441
70,2005,11702292
70,2006,12573699
70,2007,12934590
70,2008,13732018
70,2009,13811295
70,2010,13338142
70,2011,15117154
70,2012,14749634
70,2013,15169660
70,2014,15482666
70,2015,15449662
70,2016,14523002
70,2017,13335761
71,1991,10913951
71,1992,9519806
71,1993,8970883
71,1994,8272503
71,1995,8211816
71,1996,8056734
71,1997,8190510
71,1998,9029111
71,1999,9516895
71,2000,9609588
71,2001,9615184
71,2002,10358546
71,2003,9729914
71,2004,9958623
71,2005,10459635
71,2006,11400399
71,2007,11663754
71,2008,12853691
71,2009,12181545
71,2010,13093493
71,2011,13101512
71,2012,14018425
71,2013,14467510
71,2014,14503728
71,2015,14899026
71,2016,12938859
71,2017,11943129
72,1991,17796
72,1992,28607
72,1993,35878
72,1994,86028
72,1995,149496
72,1996,126048
72,1997,150049
72,1998,171973
72,1999,172426
72,2000,222741
72,2001,348006
72,2002,489959
72,2003,588007
72,2004,656652
72,2005,830947
72,2006,921532
72,2007,1028136
72,2008,1124497
72,2009,1008418
72,2010,851315
72,2011,1123714
72,2012,1257352
72,2013,1307708
72,2014,1236662
72,2015,1113004
72,2016,1533322
72,2017,1551436
73,1991,56805771
73,1992,59107884
73,1993,60367394
73,1994,62697193
73,1995,67132587
73,1996,69924092
73,1997,70904532
73,1998,64745516
73,1999,67800183
73,2000,76823292
73,2001,79651287
73,2002,80923475
73,2003,78584328
73,2004,82362771
73,2005,86260633
73,2006,86571361
73,2007,94196136
73,2008,101175756
73,2009,98205186
73,2010,97428236
73,2011,97784885
73,2012,98518888
73,2013,101352739
73,2014,104291383
73,2015,102250731
73,2016,103340797
73,2017,98077504
74,1991,0
74,1992,0
74,1993,0
74,1994,0
74,1995,0
74,1996,0
74,1997,0
74,1998,0
74,1999,0
74,2000,0
74,2001,0
74,2002,0
74,2003,0
74,2004,0
74,2005,0
74,2006,0
74,2007,0
74,2008,0
74,2009,0
74,2010,0
74,2011,148892
74,2012,196961
74,2013,201466
74,2014,197731
74,2015,228391
74,2016,227001
74,2017,206121
75,1991,107013124
75,1992,101481076
75,1993,105598341
75,1994,107135659
75,1995,108468245
75,1996,101215956
75,1997,103482184
75,1998,106487481
75,1999,106154877
75,2000,115015646
75,2001,111048191
75,2002,115678655
75,2003,111655555
75,2004,112634082
75,2005,103366276
75,2006,107024143
75,2007,108831451
75,2008,117654007
75,2009,123697396
75,2010,104190623
75,2011,109268270
75,2012,112276909
75,2013,107373286
75,2014,113995672
75,2015,116219917
75,2016,110727565
75,2017,103571384
76,1991,718981
76,1992,683148
76,1993,647286
76,1994,592898
76,1995,496752
76,1996,584736
76,1997,705224
76,1998,1094612
76,1999,1226235
76,2000,1365316
76,2001,1606952
76,2002,1745487
76,2003,1991911
76,2004,2153489
76,2005,2284918
76,2006,2295733
76,2007,2358533
76,2008,2448900
76,2009,2519852
76,2010,2478118
76,2011,2005612
76,2012,1710061
76,2013,1834156
76,2014,1886518
76,2015,1757335
76,2016,5356739
76,2017,4734206
77,1991,46827901
77,1992,42873131
77,1993,40757895
77,1994,48180930
77,1995,51452587
77,1996,50809617
77,1997,53276888
77,1998,54503578
77,1999,53582908
77,2000,52137324
77,2001,50935754
77,2002,47505757
77,2003,46020809
77,2004,45516675
77,2005,46438023
77,2006,49709780
77,2007,53990802
77,2008,53675790
77,2009,52742972
77,2010,40571611
77,2011,42971353
77,2012,46704766
77,2013,47051123
77,2014,48133385
77,2015,46640767
77,2016,44046960
77,2017,40978290
78,1991,0
78,1992,0
78,1993,1073907
78,1994,1249029
78,1995,1317482
78,1996,1344260
78,1997,1521605
78,1998,1778940
78,1999,1990222
78,2000,2036923
78,2001,2097306
78,2002,2108600
78,2003,2068744
78,2004,2366384
78,2005,2464238
78,2006,2614319
78,2007,2494906
78,2008,2530264
78,2009,2757521
78,2010,2460574
78,2011,2532426
78,2012,2854532
78,2013,2848662
78,2014,2898908
78,2015,2874160
78,2016,2672302
78,2017,2412641
79,1991,7237283
79,1992,7142555
79,1993,7299518
79,1994,7757153
79,1995,8808946
79,1996,10367049
79,1997,11078741
79,1998,13814263
79,1999,15183664
79,2000,15079389
79,2001,15949577
79,2002,17149549
79,2003,16786859
79,2004,16225999
79,2005,15583186
79,2006,15497166
79,2007,15480043
79,2008,14826501
79,2009,15452794
79,2010,14751272
79,2011,15039931
79,2012,16152101
79,2013,16146278
79,2014,15616142
79,2015,14391194
79,2016,12813471
79,2017,11652596
80,1991,4194157
80,1992,4368006
80,1993,4793453
80,1994,5350654
80,1995,5517860
80,1996,6255581
80,1997,6391632
80,1998,6845862
80,1999,7158555
80,2000,7154145
80,2001,6827549
80,2002,7102762
80,2003,7146680
80,2004,7588864
80,2005,7357581
80,2006,6849166
80,2007,7066431
80,2008,7403682
80,2009,8326764
80,2010,7934079
80,2011,8092220
80,2012,8800273
80,2013,9242793
80,2014,9568758
80,2015,9651592
80,2016,9238265
80,2017,8741975
81,1991,199771
81,1992,208438
81,1993,232578
81,1994,237507
81,1995,223492
81,1996,221052
81,1997,216559
81,1998,221033
81,1999,225168
81,2000,231088
81,2001,229707
81,2002,256556
81,2003,330708
81,2004,368028
81,2005,381656
81,2006,351098
81,2007,353179
81,2008,374899
81,2009,379642
81,2010,382242
81,2011,371964
81,2012,389126
81,2013,401394
81,2014,413276
81,2015,409647
81,2016,383329
81,2017,359589
82,1991,9859932
82,1992,10702174
82,1993,1461828
82,1994,0
82,1995,0
82,1996,0
82,1997,0
82,1998,0
82,1999,0
82,2000,0
82,2001,50233858
82,2002,52102884
82,2003,47888979
82,2004,51294625
82,2005,53571381
82,2006,60694858
82,2007,63733694
82,2008,66168163
82,2009,67126417
82,2010,57414118
82,2011,56686089
82,2012,61016792
82,2013,61704309
82,2014,60964698
82,2015,66856889
82,2016,67346272
82,2017,65534978
83,1991,0
83,1992,0
83,1993,0
83,1994,0
83,1995,0
83,1996,0
83,1997,0
83,1998,0
83,1999,0
83,2000,0
83,2001,0
83,2002,0
83,2003,0
83,2004,0
83,2005,0
83,2006,7002333
83,2007,9329974
83,2008,0
83,2009,0
83,2010,0
83,2011,0
83,2012,4128134
83,2013,4169684
83,2014,4548311
83,2015,5082158
83,2016,4940323
83,2017,4816085
84,1991,58664449
84,1992,61429653
84,1993,60673950
84,1994,63773036
84,1995,64537662
84,1996,71338510
84,1997,71389345
84,1998,79665378
84,1999,82406083
84,2000,86917412
84,2001,91186336
84,2002,100219462
84,2003,98502917
84,2004,98412894
84,2005,104546141
84,2006,101575197
84,2007,100638004
84,2008,104168660
84,2009,108551806
84,2010,104339822
84,2011,104644261
84,2012,103218538
84,2013,99316048
84,2014,99493577
84,2015,101380984
84,2016,101702561
84,2017,99045313
85,1991,0
85,1992,0
85,1993,0
85,1994,0
85,1995,0
85,1996,0
85,1997,0
85,1998,0
85,1999,0
85,2000,0
85,2001,0
85,2002,0
85,2003,0
85,2004,0
85,2005,0
85,2006,0
85,2007,0
85,2008,0
85,2009,0
85,2010,0
85,2011,0
85,2012,3664537
85,2013,5462845
85,2014,6182940
85,2015,6476307
85,2016,6416746
85,2017,6870310
86,1991,3745838
86,1992,3725986
86,1993,4360770
86,1994,4924049
86,1995,5285944
86,1996,6146409
86,1997,6863967
86,1998,7447013
86,1999,8006460
86,2000,6793646
86,2001,6181230
86,2002,6432202
86,2003,6905040
86,2004,7030978
86,2005,5812417
86,2006,5647840
86,2007,5736915
86,2008,7230617
86,2009,6430633
86,2010,6552570
86,2011,6958604
86,2012,6888950
86,2013,6491301
86,2014,6365278
86,2015,6174506
86,2016,5940495
86,2017,6027683
87,1991,0
87,1992,0
87,1993,0
87,1994,0
87,1995,0
87,1996,0
87,1997,0
87,1998,0
87,1999,0
87,2000,0
87,2001,0
87,2002,212004
87,2003,227074
87,2004,254043
87,2005,275558
87,2006,305809
87,2007,297194
87,2008,293899
87,2009,312309
87,2010,306449
87,2011,344853
87,2012,370526
87,2013,351374
87,2014,433470
87,2015,406810
87,2016,361651
87,2017,545824
88,1991,66760861
88,1992,58483064
88,1993,53997595
88,1994,60249495
88,1995,58289699
88,1996,64858051
88,1997,66797056
88,1998,66239084
88,1999,67653805
88,2000,63561916
88,2001,60093950
88,2002,55744904
88,2003,59641790
88,2004,57868273
88,2005,65542234
88,2006,69199174
88,2007,60187823
88,2008,56667452
88,2009,45612053
88,2010,42419301
88,2011,46210832
88,2012,48234103
88,2013,49206289
88,2014,49245884
88,2015,47021540
88,2016,44285601
88,2017,39562839
89,1991,360866
89,1992,393130
89,1993,444561
89,1994,488369
89,1995,515331
89,1996,573911
89,1997,629851
89,1998,739269
89,1999,845279
89,2000,893981
89,2001,933000
89,2002,926762
89,2003,906792
89,2004,981244
89,2005,1044926
89,2006,980735
89,2007,1005428
89,2008,1028830
89,2009,865165
89,2010,730620
89,2011,762436
89,2012,867662
89,2013,826007
89,2014,792858
89,2015,789701
89,2016,795515
89,2017,801874
90,1991,44210164
90,1992,46335318
90,1993,44551689
90,1994,47317856
90,1995,48416152
90,1996,38677237
90,1997,38935530
90,1998,42004121
90,1999,44968163
90,2000,45431813
90,2001,46981421
90,2002,45162033
90,2003,40262025
90,2004,43209571
90,2005,40696624
90,2006,42668464
90,2007,41717688
90,2008,48349481
90,2009,44500284
90,2010,42506662
90,2011,45493533
90,2012,50804540
90,2013,46963237
90,2014,44012730
90,2015,39570131
90,2016,39363491
90,2017,37233695
91,1991,0
91,1992,0
91,1993,0
91,1994,0
91,1995,0
91,1996,0
91,1997,0
91,1998,0
91,1999,0
91,2000,0
91,2001,0
91,2002,0
91,2003,0
91,2004,0
91,2005,0
91,2006,0
91,2007,122647
91,2008,107751
91,2009,95370
91,2010,48503
91,2011,71565
91,2012,77271
91,2013,58832
91,2014,113161
91,2015,111145
91,2016,89878
91,2017,101394
92,1991,85108033
92,1992,75752634
92,1993,77577155
92,1994,74127172
92,1995,73549183
92,1996,72921993
92,1997,72439474
92,1998,73730223
92,1999,74618454
92,2000,75130612
92,2001,74827040
92,2002,73807448
92,2003,68242432
92,2004,66021099
92,2005,67179046
92,2006,68498788
92,2007,68525198
92,2008,67684550
92,2009,68677215
92,2010,66145567
92,2011,63837165
92,2012,65854009
92,2013,63553898
92,2014,63650308
92,2015,65202493
92,2016,63823513
92,2017,63230618
93,1991,795461
93,1992,791021
93,1993,821862
93,1994,800343
93,1995,819203
93,1996,793446
93,1997,784580
93,1998,760456
93,1999,748959
93,2000,1069667
93,2001,1091266
93,2002,999119
93,2003,1018391
93,2004,1130940
93,2005,1168153
93,2006,1268449
93,2007,1316561
93,2008,1443985
93,2009,1585445
93,2010,1592354
93,2011,1702071
93,2012,1870200
93,2013,1849872
93,2014,2251306
93,2015,2283999
93,2016,2264096
93,2017,2178943
94,1991,22725592
94,1992,22613567
94,1993,21290694
94,1994,23215896
94,1995,23406656
94,1996,25188513
94,1997,26694905
94,1998,28083391
94,1999,28939634
94,2000,28446279
94,2001,27971198
94,2002,26865763
94,2003,28869962
94,2004,30749877
94,2005,31227494
94,2006,31521397
94,2007,32261658
94,2008,33281103
94,2009,35354694
94,2010,33191455
94,2011,26161328
94,2012,26338465
94,2013,27301626
94,2014,26376037
94,2015,25768473
94,2016,24330247
94,2017,21669954
95,1991,642919
95,1992,654092
95,1993,570617
95,1994,609963
95,1995,640685
95,1996,639746
95,1997,949836
95,1998,1148671
95,1999,1304359
95,2000,1574690
95,2001,1661723
95,2002,1716869
95,2003,1641854
95,2004,1603578
95,2005,2269569
95,2006,3158017
95,2007,3514948
95,2008,4005465
95,2009,4578252
95,2010,3835832
95,2011,4130632
95,2012,4395342
95,2013,4782227
95,2014,4862708
95,2015,4743826
95,2016,4593293
95,2017,4250884
96,1991,50082860
96,1992,49313748
96,1993,52033610
96,1994,45354815
96,1995,45370690
96,1996,49010796
96,1997,52909093
96,1998,53366901
96,1999,54849123
96,2000,55568417
96,2001,57300412
96,2002,54430168
96,2003,46863914
96,2004,39775650
96,2005,38476833
96,2006,40934975
96,2007,43434199
96,2008,44894785
96,2009,46599678
96,2010,42890874
96,2011,42491761
96,2012,43486793
96,2013,44221052
96,2014,44539298
96,2015,45102666
96,2016,43996916
96,2017,39137607
97,1991,28845617
97,1992,27883500
97,1993,26009113
97,1994,25212426
97,1995,23980156
97,1996,26456015
97,1997,26227001
97,1998,28809040
97,1999,26383074
97,2000,26637640
97,2001,25066546
97,2002,24615383
97,2003,24143526
97,2004,23319650
97,2005,26158352
97,2006,25555566
97,2007,26146916
97,2008,26072321
97,2009,23120952
97,2010,19007620
97,2011,18957732
97,2012,17553120
97,2013,16946008
97,2014,16624349
97,2015,16174753
97,2016,15566731
97,2017,15071609
98,1991,4546106
98,1992,4501623
98,1993,4080269
98,1994,4080015
98,1995,4080015
98,1996,3710341
98,1997,3715599
98,1998,3747643
98,1999,3884654
98,2000,4615265
98,2001,4635048
98,2002,4466739
98,2003,3965822
98,2004,3804234
98,2005,3863320
98,2006,3729839
98,2007,3891552
98,2008,4000488
98,2009,4041537
98,2010,3783795
98,2011,3912060
98,2012,3925804
98,2013,4165120
98,2014,4325017
98,2015,4341472
98,2016,4312733
98,2017,4046386
99,1991,18306519
99,1992,15844540
99,1993,15401955
99,1994,14930422
99,1995,14471719
99,1996,14418478
99,1997,14596391
99,1998,15121749
99,1999,15531038
99,2000,15193040
99,2001,15587211
99,2002,14754933
99,2003,13551201
99,2004,13385922
99,2005,14095890
99,2006,14806456
99,2007,15417134
99,2008,17194797
99,2009,15514263
99,2010,15121683
99,2011,15953372
99,2012,16517706
99,2013,16181226
99,2014,16313457
99,2015,15428318
99,2016,14220399
99,2017,13558885
100,1991,340137
100,1992,304288
100,1993,263398
100,1994,252730
100,1995,252730
100,1996,320380
100,1997,334112
100,1998,353398
100,1999,334296
100,2000,392332
100,2001,433950
100,2002,415926
100,2003,419819
100,2004,368348
100,2005,410275
100,2006,396216
100,2007,490092
100,2008,625986
100,2009,578968
100,2010,603056
100,2011,850940
100,2012,934999
100,2013,1045956
100,2014,1093209
100,2015,1067368
100,2016,1059645
100,2017,3034230
101,1991,9673836
101,1992,10032573
101,1993,11142317
101,1994,12458471
101,1995,14128661
101,1996,15686160
101,1997,17761442
101,1998,19297092
101,1999,20710040
101,2000,21758772
101,2001,22304682
101,2002,21486416
101,2003,22730047
101,2004,23432918
101,2005,24807647
101,2006,25326317
101,2007,26078255
101,2008,27235197
101,2009,24616414
101,2010,25719897
101,2011,28023186
101,2012,29250069
101,2013,29853083
101,2014,30141247
101,2015,29377113
101,2016,27378837
101,2017,26031038
102,1991,0
102,1992,0
102,1993,0
102,1994,0
102,1995,0
102,1996,0
102,1997,0
102,1998,0
102,1999,0
102,2000,0
102,2001,0
102,2002,0
102,2003,0
102,2004,0
102,2005,0
102,2006,0
102,2007,0
102,2008,0
102,2009,0
102,2010,0
102,2011,0
102,2012,0
102,2013,0
102,2014,169939
102,2015,959037
102,2016,910380
102,2017,901156
103,1991,11657098
103,1992,11575586
103,1993,11092354
103,1994,11413554
103,1995,10869182
103,1996,12066080
103,1997,9707866
103,1998,10367253
103,1999,11239356
103,2000,11717910
103,2001,10703334
103,2002,10247493
103,2003,11324573
103,2004,9299526
103,2005,8810183
103,2006,10033987
103,2007,9409066
103,2008,9890098
103,2009,8449880
103,2010,8778098
103,2011,9512303
103,2012,10248603
103,2013,10526681
103,2014,10577224
103,2015,9951627
103,2016,9494784
103,2017,9064009
104,1991,0
104,1992,0
104,1993,0
104,1994,0
104,1995,0
104,1996,0
104,1997,0
104,1998,0
104,1999,0
104,2000,0
104,2001,0
104,2002,0
104,2003,0
104,2004,0
104,2005,0
104,2006,0
104,2007,15054
104,2008,16831
104,2009,19417
104,2010,20898
104,2011,22673
104,2012,79375
104,2013,117048
104,2014,130584
104,2015,131100
104,2016,147984
104,2017,132173
105,1991,0
105,1992,0
105,1993,0
105,1994,0
105,1995,0
105,1996,0
105,1997,0
105,1998,0
105,1999,0
105,2000,19192860
105,2001,16616188
105,2002,17532382
105,2003,17412223
105,2004,19970554
105,2005,23714106
105,2006,21225018
105,2007,23873628
105,2008,26179361
105,2009,15949266
105,2010,15847184
105,2011,16543351
105,2012,18459516
105,2013,18810574
105,2014,17499361
105,2015,16489277
105,2016,15283741
105,2017,14752263
106,1991,0
106,1992,0
106,1993,0
106,1994,0
106,1995,0
106,1996,0
106,1997,0
106,1998,0
106,1999,0
106,2000,0
106,2001,0
106,2002,0
106,2003,0
106,2004,0
106,2005,0
106,2006,0
106,2007,0
106,2008,0
106,2009,0
106,2010,0
106,2011,0
106,2012,0
106,2013,0
106,2014,0
106,2015,78984
106,2016,103153
106,2017,115001
107,1991,55944403
107,1992,57912749
107,1993,54302136
107,1994,56019249
107,1995,56496798
107,1996,59988056
107,1997,69285668
107,1998,71218103
107,1999,68901799
107,2000,71683401
107,2001,71249593
107,2002,64033885
107,2003,58200166
107,2004,54779505
107,2005,51481937
107,2006,48972262
107,2007,46599318
107,2008,51844882
107,2009,47972057
107,2010,43327833
107,2011,44886663
107,2012,45717441
107,2013,42613675
107,2014,41493419
107,2015,39756017
107,2016,40709350
107,2017,35053133
108,1991,544943
108,1992,585622
108,1993,604461
108,1994,645351
108,1995,717485
108,1996,676377
108,1997,738841
108,1998,733560
108,1999,713296
108,2000,1010014
108,2001,976340
108,2002,1037311
108,2003,1605624
108,2004,1570461
108,2005,1614447
108,2006,1712891
108,2007,1787638
108,2008,1857909
108,2009,1624660
108,2010,1601797
108,2011,1681556
108,2012,1705811
108,2013,1629798
108,2014,1575745
108,2015,1514585
108,2016,1467337
108,2017,1414321
109,1991,17611702
109,1992,18146121
109,1993,16689614
109,1994,18114177
109,1995,17633769
109,1996,17655065
109,1997,17868708
109,1998,18432513
109,1999,18911146
109,2000,18859343
109,2001,18533833
109,2002,16337485
109,2003,15785147
109,2004,14703006
109,2005,14789546
109,2006,15010219
109,2007,14969847
109,2008,16662310
109,2009,17446736
109,2010,17273168
109,2011,19023930
109,2012,18692312
109,2013,18749506
109,2014,19327199
109,2015,19202529
109,2016,18827815
109,2017,18688788
110,1991,0
110,1992,0
110,1993,0
110,1994,0
110,1995,0
110,1996,0
110,1997,0
110,1998,0
110,1999,0
110,2000,0
110,2001,0
110,2002,0
110,2003,0
110,2004,0
110,2005,0
110,2006,0
110,2007,0
110,2008,0
110,2009,0
110,2010,0
110,2011,0
110,2012,70263
110,2013,167462
110,2014,155999
110,2015,157605
110,2016,162415
110,2017,155109
111,1991,27318881
111,1992,25809346
111,1993,26184345
111,1994,26644396
111,1995,28214206
111,1996,0
111,1997,32499232
111,1998,29999475
111,1999,36137439
111,2000,38127690
111,2001,33986571
111,2002,35568012
111,2003,37223760
111,2004,35712254
111,2005,33194704
111,2006,35382434
111,2007,34039638
111,2008,37399219
111,2009,39438569
111,2010,35859512
111,2011,34740271
111,2012,35512338
111,2013,36402271
111,2014,34178526
111,2015,34700250
111,2016,31048807
111,2017,29779395
112,1991,0
112,1992,0
112,1993,0
112,1994,0
112,1995,0
112,1996,0
112,1997,0
112,1998,0
112,1999,0
112,2000,0
112,2001,0
112,2002,0
112,2003,0
112,2004,0
112,2005,0
112,2006,0
112,2007,0
112,2008,0
112,2009,0
112,2010,0
112,2011,0
112,2012,9056
112,2013,16608
112,2014,14560
112,2015,16657
112,2016,15810
112,2017,20999
113,1991,11322507
113,1992,10909024
113,1993,11225853
113,1994,12088616
113,1995,12053857
113,1996,11764849
113,1997,11674253
113,1998,11894782
113,1999,13255212
113,2000,13404337
113,2001,15460321
113,2002,16587199
113,2003,18888550
113,2004,18875635
113,2005,17841453
113,2006,21176801
113,2007,20398306
113,2008,22720940
113,2009,25650258
113,2010,24116615
113,2011,27028511
113,2012,28243662
113,2013,28712105
113,2014,29438356
113,2015,27165943
113,2016,26248940
113,2017,24985270
114,1991,0
114,1992,0
114,1993,0
114,1994,0
114,1995,0
114,1996,0
114,1997,0
114,1998,0
114,1999,0
114,2000,0
114,2001,0
114,2002,0
114,2003,0
114,2004,0
114,2005,0
114,2006,0
114,2007,75223
114,2008,103270
114,2009,104286
114,2010,101334
114,2011,149514
114,2012,173175
114,2013,512054
114,2014,252912
114,2015,525658
114,2016,527134
114,2017,600804
115,1991,16255089
115,1992,14371351
115,1993,14442057
115,1994,14432662
115,1995,14918049
115,1996,14714690
115,1997,15635754
115,1998,14475348
115,1999,15752919
115,2000,15931860
115,2001,14220775
115,2002,14130482
115,2003,17005856
115,2004,17169189
115,2005,19302537
115,2006,20064574
115,2007,21311437
115,2008,21732104
115,2009,20410410
115,2010,20160863
115,2011,20105354
115,2012,20469227
115,2013,20483300
115,2014,20448492
115,2015,18476860
115,2016,18186734
115,2017,16602919
116,1991,760490
116,1992,781998
116,1993,988450
116,1994,1164696
116,1995,1357869
116,1996,1313578
116,1997,1342961
116,1998,1226886
116,1999,1154567
116,2000,1149317
116,2001,1146049
116,2002,1049572
116,2003,944439
116,2004,921466
116,2005,872707
116,2006,862393
116,2007,904529
116,2008,935130
116,2009,924637
116,2010,974525
116,2011,1062138
116,2012,1141481
116,2013,1177036
116,2014,1195735
116,2015,1167103
116,2016,1121512
116,2017,1100803
117,1991,9747780
117,1992,9923464
117,1993,10020754
117,1994,9722583
117,1995,9255462
117,1996,8795552
117,1997,8669020
117,1998,8741427
117,1999,9188044
117,2000,8954246
117,2001,9217058
117,2002,9250937
117,2003,9749739
117,2004,10194851
117,2005,11086987
117,2006,11669106
117,2007,11192802
117,2008,11140439
117,2009,11061437
117,2010,11597477
117,2011,12639156
117,2012,12706335
117,2013,12677930
117,2014,12596111
117,2015,13325104
117,2016,13317000
117,2017,12659047
118,1991,0
118,1992,0
118,1993,0
118,1994,0
118,1995,0
118,1996,0
118,1997,0
118,1998,0
118,1999,0
118,2000,0
118,2001,0
118,2002,0
118,2003,0
118,2004,0
118,2005,0
118,2006,0
118,2007,0
118,2008,76590
118,2009,81809
118,2010,24398
118,2011,38454
118,2012,48530
118,2013,50805
118,2014,137734
118,2015,135458
118,2016,146857
118,2017,129415
119,1991,13548598
119,1992,13310826
119,1993,12954897
119,1994,12682133
119,1995,14524366
119,1996,12035313
119,1997,12570586
119,1998,12078922
119,1999,12030106
119,2000,11801084
119,2001,13058801
119,2002,13027374
119,2003,13041581
119,2004,12679311
119,2005,12145042
119,2006,11723986
119,2007,11741292
119,2008,11514267
119,2009,11716787
